5.100000000000000089e-01,1.552221840659340728e+02
5.200000000000000178e-01,1.503237258347978980e+02
5.300000000000000266e-01,1.576780100190015617e+02
5.400000000000000355e-01,1.270098217533648608e+02
5.500000000000000444e-01,1.307273560689402245e+02
5.600000000000000533e-01,1.298143304475962339e+02
5.700000000000000622e-01,1.204233326999810032e+02
5.800000000000000711e-01,9.987596286786489941e+01
5.900000000000000799e-01,9.904910976325572847e+01
6.000000000000000888e-01,1.065240441466298762e+02
6.100000000000000977e-01,9.204798031576788730e+01
6.200000000000001066e-01,8.841427699816961194e+01
6.300000000000001155e-01,9.322901533494753323e+01
6.400000000000001243e-01,8.086925719192787199e+01
6.500000000000001332e-01,8.704100472305709957e+01
6.600000000000001421e-01,6.006717892425905347e+01
6.700000000000001510e-01,5.694014470510852988e+01
6.800000000000001599e-01,5.610184973738296321e+01
6.900000000000001688e-01,4.358572099577266101e+01
7.000000000000001776e-01,4.846531458861488773e+01
7.100000000000001865e-01,2.728833770569997696e+01
7.200000000000001954e-01,2.719860038610038444e+01
7.300000000000002043e-01,2.691730436929153214e+01
7.400000000000002132e-01,9.558251200404347614e+00
7.500000000000002220e-01,1.653547423450336140e+01
7.600000000000002309e-01,1.915119496855345815e+01
7.700000000000002398e-01,1.087353091466530408e+01
7.800000000000002487e-01,1.182227307398932048e+01
7.900000000000002576e-01,4.355105305251933068e+00
8.000000000000002665e-01,1.126121582160870638e+01
8.100000000000002753e-01,2.891781936533767361e+00
8.200000000000002842e-01,5.181246582832148562e+00
8.300000000000002931e-01,2.933205057724024289e+00
8.400000000000003020e-01,3.395316420407025415e+00
8.500000000000003109e-01,3.389358108108107892e+00
8.600000000000003197e-01,2.468723221936589329e+00
8.700000000000003286e-01,2.659412097230073435e+00
8.800000000000003375e-01,1.969072164948453718e+00
8.900000000000003464e-01,1.579362759427068053e+00
9.000000000000003553e-01,1.816344993968636912e+00
9.100000000000003642e-01,1.274660366213821616e+00
9.200000000000003730e-01,1.471755725190839748e+00
9.300000000000003819e-01,1.135186355022109961e+00
9.400000000000003908e-01,1.200819672131147486e+00
9.500000000000003997e-01,1.286918513893225091e+00
9.600000000000004086e-01,9.118412491867273761e-01
9.700000000000004174e-01,1.040553588670743546e+00
9.800000000000004263e-01,6.675814751286449633e-01
9.900000000000004352e-01,9.033322335862751240e-01
1.000000000000000444e+00,6.606350290201433717e-01
1.010000000000000453e+00,8.237827095064590432e-01
1.020000000000000462e+00,4.647037956722241958e-01
1.030000000000000471e+00,8.278236914600550778e-01
1.040000000000000480e+00,7.191166321601104583e-01
1.050000000000000488e+00,5.481611208406305114e-01
1.060000000000000497e+00,5.531215772179627344e-01
1.070000000000000506e+00,4.585615188024826372e-01
1.080000000000000515e+00,6.203737632832538873e-01
1.090000000000000524e+00,4.671532846715328313e-01
1.100000000000000533e+00,5.360490266762797384e-01
1.110000000000000542e+00,6.082511865644395499e-01
1.120000000000000551e+00,4.769984917043740835e-01
1.130000000000000560e+00,4.596016535137166237e-01
1.140000000000000568e+00,4.560938682816048639e-01
1.150000000000000577e+00,5.269155206286837423e-01
1.160000000000000586e+00,4.195668986852281734e-01
1.170000000000000595e+00,3.810832025117739663e-01
1.180000000000000604e+00,4.610663598005370067e-01
1.190000000000000613e+00,3.807582551977170549e-01
1.200000000000000622e+00,3.060805258833196318e-01
1.210000000000000631e+00,4.119484576337368309e-01
1.220000000000000639e+00,3.427999999999999936e-01
1.230000000000000648e+00,2.739204064352243617e-01
1.240000000000000657e+00,3.658933658933659072e-01
1.250000000000000666e+00,3.159649854105877620e-01
1.260000000000000675e+00,3.608677513558614658e-01
1.270000000000000684e+00,3.032311516155757891e-01
1.280000000000000693e+00,3.168112350268484367e-01
1.290000000000000702e+00,3.300083125519534533e-01
1.300000000000000711e+00,3.393406593406593230e-01
1.310000000000000719e+00,3.512379353755770151e-01
1.320000000000000728e+00,2.496685815289438892e-01
1.330000000000000737e+00,2.146993318485523328e-01
1.340000000000000746e+00,2.910447761194029925e-01
1.350000000000000755e+00,2.324200913242009114e-01
