5.100000000000000089e-01,9.272727272727272485e-01,9.272727272727272485e-01,8.545454545454546080e-01,8.363636363636363091e-01
5.200000000000000178e-01,8.727272727272729069e-01,8.545454545454543860e-01,8.363636363636363091e-01,8.363636363636363091e-01
5.300000000000000266e-01,9.090909090909090606e-01,9.272727272727272485e-01,8.545454545454543860e-01,8.181818181818182323e-01
5.400000000000000355e-01,8.909090909090909838e-01,8.909090909090909838e-01,8.000000000000000444e-01,8.000000000000000444e-01
5.500000000000000444e-01,7.636363636363636687e-01,8.909090909090909838e-01,7.090909090909091050e-01,7.090909090909089940e-01
5.600000000000000533e-01,8.363636363636364202e-01,8.727272727272726849e-01,8.181818181818182323e-01,8.363636363636363091e-01
5.700000000000000622e-01,9.090909090909090606e-01,8.545454545454543860e-01,7.454545454545453698e-01,8.000000000000000444e-01
5.800000000000000711e-01,9.090909090909090606e-01,8.727272727272726849e-01,6.909090909090908061e-01,7.999999999999999334e-01
5.900000000000000799e-01,8.545454545454543860e-01,8.727272727272729069e-01,7.272727272727272929e-01,7.090909090909091050e-01
6.000000000000000888e-01,8.363636363636363091e-01,8.181818181818182323e-01,6.909090909090909172e-01,8.000000000000000444e-01
6.100000000000000977e-01,7.818181818181817455e-01,8.181818181818182323e-01,8.181818181818182323e-01,6.727272727272727293e-01
6.200000000000001066e-01,8.727272727272726849e-01,8.545454545454543860e-01,6.363636363636363535e-01,8.363636363636363091e-01
6.300000000000001155e-01,8.181818181818183433e-01,7.636363636363636687e-01,6.545454545454545414e-01,7.090909090909091050e-01
6.400000000000001243e-01,7.818181818181817455e-01,7.636363636363635576e-01,7.090909090909091050e-01,6.727272727272727293e-01
6.500000000000001332e-01,8.545454545454546080e-01,8.545454545454546080e-01,5.272727272727272263e-01,5.818181818181819009e-01
6.600000000000001421e-01,8.363636363636363091e-01,8.181818181818182323e-01,4.727272727272727182e-01,4.909090909090908506e-01
6.700000000000001510e-01,7.090909090909091050e-01,8.909090909090909838e-01,5.818181818181819009e-01,5.272727272727272263e-01
6.800000000000001599e-01,8.000000000000000444e-01,8.000000000000000444e-01,5.636363636363636020e-01,5.636363636363636020e-01
6.900000000000001688e-01,8.363636363636363091e-01,7.636363636363636687e-01,4.727272727272727182e-01,5.818181818181817899e-01
7.000000000000001776e-01,7.818181818181817455e-01,7.818181818181817455e-01,4.181818181818181546e-01,3.818181818181818343e-01
7.100000000000001865e-01,8.000000000000000444e-01,8.181818181818182323e-01,6.727272727272727293e-01,5.636363636363636020e-01
7.200000000000001954e-01,8.363636363636363091e-01,6.545454545454545414e-01,3.272727272727273262e-01,4.000000000000000222e-01
7.300000000000002043e-01,7.636363636363635576e-01,8.363636363636363091e-01,2.909090909090909505e-01,2.909090909090909505e-01
7.400000000000002132e-01,6.727272727272727293e-01,7.818181818181819676e-01,3.818181818181818343e-01,5.090909090909090384e-01
7.500000000000002220e-01,8.545454545454546080e-01,7.818181818181817455e-01,3.636363636363637020e-01,5.090909090909090384e-01
7.600000000000002309e-01,8.363636363636363091e-01,8.545454545454543860e-01,5.454545454545454142e-01,2.727272727272727626e-01
7.700000000000002398e-01,7.636363636363635576e-01,7.454545454545453698e-01,4.181818181818181546e-01,2.909090909090909505e-01
7.800000000000002487e-01,8.000000000000000444e-01,7.272727272727271819e-01,5.272727272727272263e-01,4.181818181818181546e-01
7.900000000000002576e-01,7.272727272727272929e-01,8.000000000000000444e-01,2.363636363636364146e-01,2.909090909090908950e-01
8.000000000000002665e-01,7.636363636363636687e-01,8.181818181818182323e-01,3.636363636363636465e-01,4.727272727272728292e-01
8.100000000000002753e-01,7.454545454545453698e-01,8.545454545454543860e-01,2.181818181818182267e-01,3.272727272727272707e-01
8.200000000000002842e-01,6.545454545454544304e-01,7.818181818181817455e-01,4.000000000000000222e-01,2.545454545454546302e-01
8.300000000000002931e-01,8.363636363636363091e-01,8.181818181818182323e-01,2.727272727272727071e-01,4.000000000000000222e-01
8.400000000000003020e-01,6.545454545454545414e-01,7.454545454545453698e-01,2.545454545454545747e-01,2.363636363636363591e-01
8.500000000000003109e-01,6.909090909090909172e-01,8.181818181818182323e-01,3.818181818181818343e-01,3.999999999999999667e-01
8.600000000000003197e-01,7.636363636363635576e-01,7.272727272727272929e-01,4.545454545454545303e-01,5.272727272727272263e-01
8.700000000000003286e-01,6.909090909090909172e-01,7.454545454545455918e-01,2.727272727272727626e-01,2.363636363636363313e-01
8.800000000000003375e-01,8.545454545454546080e-01,8.000000000000000444e-01,2.181818181818181712e-01,3.272727272727273262e-01
8.900000000000003464e-01,6.909090909090909172e-01,7.818181818181816345e-01,1.454545454545454752e-01,2.545454545454545747e-01
9.000000000000003553e-01,7.818181818181817455e-01,7.818181818181817455e-01,2.363636363636363313e-01,3.454545454545454586e-01
9.100000000000003642e-01,7.818181818181817455e-01,7.636363636363635576e-01,4.181818181818182101e-01,3.454545454545454586e-01
9.200000000000003730e-01,6.727272727272727293e-01,7.454545454545455918e-01,3.090909090909090273e-01,2.181818181818182267e-01
9.300000000000003819e-01,7.636363636363636687e-01,6.909090909090909172e-01,3.090909090909091383e-01,2.727272727272727626e-01
9.400000000000003908e-01,8.181818181818182323e-01,5.818181818181817899e-01,3.636363636363635909e-01,4.363636363636364535e-01
9.500000000000003997e-01,7.454545454545453698e-01,7.090909090909091050e-01,2.545454545454545747e-01,1.636363636363636354e-01
9.600000000000004086e-01,8.000000000000000444e-01,8.363636363636363091e-01,4.545454545454545303e-01,3.090909090909091383e-01
9.700000000000004174e-01,6.181818181818181657e-01,6.727272727272727293e-01,2.909090909090909505e-01,1.272727272727272874e-01
9.800000000000004263e-01,6.545454545454544304e-01,8.181818181818182323e-01,1.999999999999999833e-01,2.363636363636363591e-01
9.900000000000004352e-01,6.545454545454544304e-01,7.454545454545453698e-01,3.454545454545454586e-01,1.636363636363636631e-01
1.000000000000000444e+00,8.727272727272726849e-01,6.545454545454544304e-01,9.090909090909091161e-02,1.636363636363636354e-01
1.010000000000000453e+00,6.727272727272727293e-01,6.545454545454544304e-01,1.090909090909091134e-01,1.272727272727272596e-01
1.020000000000000462e+00,6.727272727272727293e-01,6.909090909090909172e-01,1.454545454545454752e-01,2.363636363636363591e-01
1.030000000000000471e+00,7.454545454545453698e-01,7.454545454545453698e-01,2.363636363636364146e-01,2.727272727272727071e-01
1.040000000000000480e+00,6.727272727272727293e-01,6.909090909090909172e-01,1.454545454545454752e-01,2.363636363636363591e-01
1.050000000000000488e+00,5.999999999999998668e-01,7.454545454545453698e-01,2.545454545454545192e-01,2.181818181818182267e-01
1.060000000000000497e+00,7.636363636363635576e-01,6.363636363636363535e-01,1.272727272727272596e-01,1.636363636363636354e-01
1.070000000000000506e+00,7.636363636363636687e-01,6.545454545454545414e-01,3.272727272727273262e-01,4.000000000000001332e-01
1.080000000000000515e+00,7.272727272727272929e-01,7.636363636363635576e-01,1.636363636363636354e-01,1.454545454545454752e-01
1.090000000000000524e+00,6.727272727272727293e-01,8.545454545454543860e-01,2.363636363636363591e-01,2.000000000000000111e-01
1.100000000000000533e+00,5.999999999999999778e-01,5.999999999999999778e-01,1.272727272727272874e-01,1.636363636363636076e-01
1.110000000000000542e+00,8.000000000000000444e-01,6.909090909090908061e-01,1.636363636363636354e-01,1.272727272727272596e-01
1.120000000000000551e+00,6.545454545454545414e-01,6.363636363636363535e-01,1.636363636363636354e-01,1.636363636363636354e-01
1.130000000000000560e+00,6.727272727272727293e-01,6.545454545454544304e-01,1.454545454545454752e-01,1.454545454545454752e-01
1.140000000000000568e+00,7.636363636363636687e-01,6.363636363636363535e-01,1.090909090909090856e-01,1.272727272727272596e-01
1.150000000000000577e+00,5.454545454545454142e-01,5.818181818181817899e-01,1.636363636363636076e-01,9.090909090909091161e-02
1.160000000000000586e+00,7.090909090909091050e-01,7.818181818181817455e-01,2.363636363636364146e-01,9.090909090909091161e-02
1.170000000000000595e+00,6.545454545454544304e-01,7.818181818181817455e-01,9.090909090909091161e-02,1.090909090909091134e-01
1.180000000000000604e+00,6.727272727272727293e-01,7.454545454545453698e-01,1.090909090909090856e-01,1.818181818181818232e-01
1.190000000000000613e+00,6.909090909090908061e-01,6.727272727272727293e-01,2.181818181818182267e-01,1.636363636363636354e-01
1.200000000000000622e+00,7.272727272727272929e-01,6.545454545454544304e-01,1.272727272727272596e-01,2.181818181818181712e-01
1.210000000000000631e+00,5.999999999999998668e-01,6.363636363636363535e-01,2.181818181818181712e-01,9.090909090909091161e-02
1.220000000000000639e+00,6.181818181818180546e-01,6.545454545454545414e-01,1.090909090909091134e-01,7.272727272727273762e-02
1.230000000000000648e+00,5.272727272727272263e-01,5.454545454545454142e-01,1.272727272727272596e-01,5.454545454545455668e-02
1.240000000000000657e+00,5.999999999999999778e-01,4.909090909090908506e-01,7.272727272727273762e-02,1.272727272727272596e-01
1.250000000000000666e+00,6.909090909090909172e-01,5.999999999999999778e-01,9.090909090909091161e-02,2.363636363636363591e-01
1.260000000000000675e+00,6.545454545454545414e-01,5.818181818181817899e-01,1.090909090909090856e-01,1.090909090909090856e-01
1.270000000000000684e+00,6.363636363636363535e-01,6.181818181818182767e-01,2.727272727272727626e-01,2.000000000000000111e-01
1.280000000000000693e+00,5.818181818181817899e-01,6.727272727272727293e-01,1.454545454545454752e-01,3.636363636363636881e-02
1.290000000000000702e+00,6.363636363636362425e-01,5.272727272727272263e-01,5.454545454545455668e-02,3.636363636363636881e-02
1.300000000000000711e+00,6.181818181818182767e-01,7.818181818181817455e-01,1.090909090909091134e-01,7.272727272727273762e-02
1.310000000000000719e+00,6.545454545454544304e-01,5.818181818181819009e-01,1.636363636363636076e-01,1.454545454545454752e-01
1.320000000000000728e+00,5.636363636363637131e-01,6.181818181818180546e-01,1.272727272727272596e-01,1.272727272727272874e-01
1.330000000000000737e+00,6.181818181818181657e-01,6.909090909090909172e-01,5.454545454545455668e-02,1.090909090909090856e-01
1.340000000000000746e+00,5.818181818181819009e-01,6.181818181818181657e-01,7.272727272727273762e-02,1.636363636363636076e-01
1.350000000000000755e+00,5.999999999999999778e-01,4.181818181818181546e-01,3.636363636363636881e-02,1.090909090909090856e-01
1.360000000000000764e+00,4.727272727272727182e-01,4.727272727272727182e-01,1.818181818181818440e-02,1.090909090909091134e-01
1.370000000000000773e+00,6.363636363636363535e-01,6.909090909090908061e-01,5.454545454545455668e-02,5.454545454545455668e-02
1.380000000000000782e+00,5.818181818181816789e-01,5.818181818181819009e-01,1.818181818181818440e-02,7.272727272727273762e-02
1.390000000000000790e+00,5.454545454545454142e-01,6.181818181818182767e-01,1.090909090909090856e-01,9.090909090909091161e-02
1.400000000000000799e+00,5.454545454545454142e-01,4.727272727272727182e-01,1.090909090909090856e-01,0.000000000000000000e+00
1.410000000000000808e+00,6.181818181818180546e-01,6.727272727272727293e-01,5.454545454545455668e-02,7.272727272727273762e-02
1.420000000000000817e+00,6.363636363636363535e-01,5.272727272727273373e-01,1.272727272727272596e-01,7.272727272727273762e-02
1.430000000000000826e+00,5.818181818181817899e-01,7.999999999999999334e-01,9.090909090909091161e-02,1.272727272727272596e-01
1.440000000000000835e+00,7.090909090909091050e-01,5.272727272727273373e-01,3.636363636363636881e-02,1.272727272727272596e-01
1.450000000000000844e+00,5.090909090909090384e-01,6.727272727272726183e-01,3.636363636363636881e-02,5.454545454545455668e-02
1.460000000000000853e+00,4.727272727272727182e-01,6.363636363636364646e-01,5.454545454545455668e-02,9.090909090909091161e-02
1.470000000000000862e+00,5.090909090909091494e-01,5.454545454545454142e-01,1.272727272727272596e-01,7.272727272727273762e-02
1.480000000000000870e+00,5.999999999999999778e-01,5.636363636363636020e-01,5.454545454545455668e-02,1.272727272727272596e-01
1.490000000000000879e+00,6.181818181818181657e-01,4.727272727272727182e-01,3.636363636363636881e-02,5.454545454545455668e-02
1.500000000000000888e+00,4.909090909090908506e-01,5.272727272727272263e-01,1.818181818181818440e-02,0.000000000000000000e+00
1.510000000000000897e+00,5.090909090909089274e-01,6.363636363636363535e-01,7.272727272727273762e-02,3.636363636363636881e-02
1.520000000000000906e+00,4.181818181818182101e-01,4.909090909090908506e-01,9.090909090909091161e-02,1.818181818181818440e-02
1.530000000000000915e+00,4.727272727272727182e-01,4.545454545454545303e-01,1.818181818181818440e-02,7.272727272727273762e-02
1.540000000000000924e+00,5.090909090909091494e-01,6.363636363636363535e-01,1.818181818181818440e-02,7.272727272727273762e-02
1.550000000000000933e+00,4.909090909090909616e-01,6.909090909090909172e-01,0.000000000000000000e+00,3.636363636363636881e-02
1.560000000000000941e+00,3.454545454545454586e-01,6.181818181818180546e-01,1.818181818181818440e-02,1.818181818181818440e-02
1.570000000000000950e+00,6.000000000000000888e-01,4.727272727272727182e-01,7.272727272727273762e-02,5.454545454545455668e-02
1.580000000000000959e+00,3.636363636363636465e-01,4.727272727272727182e-01,5.454545454545455668e-02,3.636363636363636881e-02
1.590000000000000968e+00,5.636363636363636020e-01,4.727272727272727182e-01,0.000000000000000000e+00,1.090909090909090856e-01
1.600000000000000977e+00,6.181818181818181657e-01,5.636363636363636020e-01,3.636363636363636881e-02,3.636363636363636881e-02
1.610000000000000986e+00,5.090909090909090384e-01,4.909090909090909616e-01,3.636363636363636881e-02,3.636363636363636881e-02
1.620000000000000995e+00,6.181818181818181657e-01,5.818181818181816789e-01,1.090909090909090856e-01,3.636363636363636881e-02
1.630000000000001004e+00,5.818181818181819009e-01,5.454545454545454142e-01,9.090909090909091161e-02,1.818181818181818440e-02
1.640000000000001013e+00,6.909090909090909172e-01,3.090909090909090828e-01,3.636363636363636881e-02,3.636363636363636881e-02
