7.600000000000000089e-01,2.961680176860722380e+00
7.700000000000000178e-01,2.630136986301369717e+00
7.800000000000000266e-01,3.152216555511965446e+00
7.900000000000000355e-01,2.095445544554455530e+00
8.000000000000000444e-01,1.832604373757455329e+00
8.100000000000000533e-01,1.604621309370988458e+00
8.200000000000000622e-01,1.297041906327033756e+00
8.300000000000000711e-01,1.367019027484143834e+00
8.400000000000000799e-01,1.552609427609427550e+00
8.500000000000000888e-01,2.217937971500419270e+00
8.600000000000000977e-01,1.237762237762237705e+00
8.700000000000001066e-01,1.524618736383442252e+00
8.800000000000001155e-01,1.035683576956147878e+00
8.900000000000001243e-01,1.029268292682926855e+00
9.000000000000001332e-01,1.235427022141888820e+00
9.100000000000001421e-01,9.009090909090908816e-01
9.200000000000001510e-01,1.428507395786642764e+00
9.300000000000001599e-01,7.922258213789912240e-01
9.400000000000001688e-01,8.000972762645914838e-01
9.500000000000001776e-01,6.959293771456596112e-01
9.600000000000001865e-01,7.357487922705313599e-01
9.700000000000001954e-01,5.721951219512194653e-01
9.800000000000002043e-01,7.849355797819623781e-01
9.900000000000002132e-01,5.721493440968717925e-01
1.000000000000000222e+00,7.783864541832669071e-01
1.010000000000000231e+00,5.432716358179089378e-01
1.020000000000000240e+00,5.635162601626015899e-01
1.030000000000000249e+00,5.548155737704918433e-01
1.040000000000000258e+00,5.078847199564980874e-01
1.050000000000000266e+00,4.267171444023796778e-01
1.060000000000000275e+00,5.569347004856988193e-01
1.070000000000000284e+00,5.453557848995110868e-01
1.080000000000000293e+00,4.975476839237057414e-01
1.090000000000000302e+00,4.728555917480998794e-01
1.100000000000000311e+00,5.343137254901960675e-01
1.110000000000000320e+00,4.994612068965517127e-01
1.120000000000000329e+00,5.000000000000000000e-01
1.130000000000000338e+00,6.733893557422969689e-01
1.140000000000000346e+00,4.261838440111420656e-01
1.150000000000000355e+00,6.181506849315068219e-01
1.160000000000000364e+00,4.575581395348837233e-01
1.170000000000000373e+00,4.440639269406392864e-01
1.180000000000000382e+00,3.623361144219308660e-01
1.190000000000000391e+00,3.366686286050618038e-01
1.200000000000000400e+00,3.890931372549019662e-01
1.210000000000000409e+00,3.085571517801374286e-01
1.220000000000000417e+00,3.055062166962699832e-01
1.230000000000000426e+00,3.494051346274264502e-01
1.240000000000000435e+00,3.089579524680073352e-01
1.250000000000000444e+00,4.779326364692218498e-01
1.260000000000000453e+00,3.060179257362355965e-01
1.270000000000000462e+00,2.729591836734693855e-01
1.280000000000000471e+00,2.590476190476190266e-01
1.290000000000000480e+00,2.805429864253393690e-01
1.300000000000000488e+00,2.393796358732299401e-01
1.310000000000000497e+00,2.652787105439892712e-01
1.320000000000000506e+00,2.706666666666666665e-01
1.330000000000000515e+00,2.621222768798313618e-01
1.340000000000000524e+00,3.146067415730336991e-01
1.350000000000000533e+00,3.023255813953488191e-01
1.360000000000000542e+00,3.045212765957446832e-01
1.370000000000000551e+00,1.808278867102396381e-01
1.380000000000000560e+00,2.681940700808625455e-01
1.390000000000000568e+00,2.756719503790489578e-01
1.400000000000000577e+00,2.586926286509040329e-01
1.410000000000000586e+00,2.560054907343857211e-01
1.420000000000000595e+00,2.576687116564417290e-01
1.430000000000000604e+00,2.071174377224199170e-01
1.440000000000000613e+00,2.600554785020804394e-01
1.450000000000000622e+00,2.375451263537906033e-01
1.460000000000000631e+00,1.997084548104956225e-01
1.470000000000000639e+00,1.908396946564885621e-01
1.480000000000000648e+00,2.429420505200594327e-01
1.490000000000000657e+00,1.527355623100303816e-01
1.500000000000000666e+00,2.308248914616497782e-01
1.510000000000000675e+00,1.620583717357911013e-01
1.520000000000000684e+00,1.945866861741038789e-01
1.530000000000000693e+00,1.516810007818608363e-01
1.540000000000000702e+00,1.986089644513137631e-01
1.550000000000000711e+00,1.623867069486404913e-01
