7.600000000000000089e-01,1.393492005146112831e+02
7.700000000000000178e-01,1.224063996934278578e+02
7.800000000000000266e-01,1.109343179168286042e+02
7.900000000000000355e-01,1.139513019280461208e+02
8.000000000000000444e-01,8.060036348949918761e+01
8.100000000000000533e-01,8.291899152717503796e+01
8.200000000000000622e-01,8.749594484995944299e+01
8.300000000000000711e-01,9.170995850622406920e+01
8.400000000000000799e-01,8.163162268855184323e+01
8.500000000000000888e-01,7.825359982806791947e+01
8.600000000000000977e-01,8.870492155598537920e+01
8.700000000000001066e-01,6.610759904741286164e+01
8.800000000000001155e-01,8.311079669133653169e+01
8.900000000000001243e-01,5.765691788526434181e+01
9.000000000000001332e-01,7.720480854853072117e+01
9.100000000000001421e-01,4.995072788353863302e+01
9.200000000000001510e-01,3.407781456953642163e+01
9.300000000000001599e-01,5.039711023071544815e+01
9.400000000000001688e-01,2.687120320226041770e+01
9.500000000000001776e-01,3.275324675324675638e+01
9.600000000000001865e-01,3.307218479307025660e+01
9.700000000000001954e-01,2.065927770859277857e+01
9.800000000000002043e-01,2.454826640059865284e+01
9.900000000000002132e-01,9.857642357642356856e+00
1.000000000000000222e+00,1.747478260869565148e+01
1.010000000000000231e+00,2.960460558549730692e+01
1.020000000000000240e+00,1.926744778400407654e+01
1.030000000000000249e+00,6.081980094290204697e+00
1.040000000000000258e+00,7.521331945889698112e+00
1.050000000000000266e+00,5.600428494911622757e+00
1.060000000000000275e+00,4.527188689505165620e+00
1.070000000000000284e+00,6.430122116689281242e+00
1.080000000000000293e+00,3.902690948627344447e+00
1.090000000000000302e+00,5.325587536308423964e+00
1.100000000000000311e+00,5.220628045479155155e+00
1.110000000000000320e+00,3.826612903225806495e+00
1.120000000000000329e+00,1.900931414055884838e+00
1.130000000000000338e+00,1.946069994262765279e+00
1.140000000000000346e+00,1.738020086083213789e+00
1.150000000000000355e+00,2.724206916261789235e+00
1.160000000000000364e+00,1.884198182351216611e+00
1.170000000000000373e+00,2.243384704856062672e+00
1.180000000000000382e+00,1.811616009629852586e+00
1.190000000000000391e+00,1.470517448856799136e+00
1.200000000000000400e+00,1.805891016200294574e+00
1.210000000000000409e+00,1.333530280649926070e+00
1.220000000000000417e+00,1.696328562538892415e+00
1.230000000000000426e+00,1.470336391437308876e+00
1.240000000000000435e+00,1.164666051092643873e+00
1.250000000000000444e+00,1.019068458893404250e+00
1.260000000000000453e+00,8.229434447300770783e-01
1.270000000000000462e+00,7.811172819340085338e-01
1.280000000000000471e+00,1.294389642416769348e+00
1.290000000000000480e+00,9.370786516853932824e-01
1.300000000000000488e+00,1.250000000000000000e+00
1.310000000000000497e+00,1.192010309278350499e+00
1.320000000000000506e+00,7.350746268656715987e-01
1.330000000000000515e+00,6.903820816864295606e-01
1.340000000000000524e+00,6.225390359809911400e-01
1.350000000000000533e+00,5.966183574879226903e-01
1.360000000000000542e+00,8.649561107359892143e-01
1.370000000000000551e+00,8.349056603773584717e-01
1.380000000000000560e+00,4.559889540904383809e-01
1.390000000000000568e+00,8.328194587187393028e-01
1.400000000000000577e+00,5.853829936753337515e-01
1.410000000000000586e+00,5.952133194588969944e-01
1.420000000000000595e+00,4.354151880766500837e-01
1.430000000000000604e+00,5.163236337828247535e-01
1.440000000000000613e+00,6.070025008931760890e-01
1.450000000000000622e+00,5.102414045354791705e-01
1.460000000000000631e+00,5.178507032095204243e-01
1.470000000000000639e+00,3.833760527279385100e-01
1.480000000000000648e+00,6.300707108299218318e-01
1.490000000000000657e+00,3.726895511127876204e-01
1.500000000000000666e+00,4.332321699544764981e-01
1.510000000000000675e+00,4.376923076923077138e-01
1.520000000000000684e+00,4.669845928099780052e-01
1.530000000000000693e+00,4.293213348331458845e-01
1.540000000000000702e+00,3.999225706542779979e-01
1.550000000000000711e+00,4.067039106145251548e-01
