Start Date: 05/15/2016 00:00:00 Pacific Daylight Time,,,
End Date: 05/22/2016 00:00:00 Pacific Daylight Time,,,
Reporting interval: 15 minutes,,,
,,,
Results for Sensor Zone '8_1' in AP: 'apeg226',,,
Time,Occup (%),Volume,Median Speed (mph)
05/15/2016 00:00:00 PDT,1.05,21,0
05/15/2016 00:15:00 PDT,0.79,17,0
05/15/2016 00:30:00 PDT,1.08,21,0
05/15/2016 00:45:00 PDT,1.2,19,0
05/15/2016 01:00:00 PDT,0.27,6,0
05/15/2016 01:15:00 PDT,0.61,9,0
05/15/2016 01:30:00 PDT,0.26,5,0
05/15/2016 01:45:00 PDT,0.66,14,0
05/15/2016 02:00:00 PDT,0.76,16,0
05/15/2016 02:15:00 PDT,0.42,8,0
05/15/2016 02:30:00 PDT,0.53,10,0
05/15/2016 02:45:00 PDT,0.56,14,0
05/15/2016 03:00:00 PDT,0.27,4,0
05/15/2016 03:15:00 PDT,0.21,4,0
05/15/2016 03:30:00 PDT,0.29,4,0
05/15/2016 03:45:00 PDT,0.4,8,0
05/15/2016 04:00:00 PDT,0.44,9,0
05/15/2016 04:15:00 PDT,0.2,5,0
05/15/2016 04:30:00 PDT,0.34,8,0
05/15/2016 04:45:00 PDT,0.36,8,0
05/15/2016 05:00:00 PDT,0.25,5,0
05/15/2016 05:15:00 PDT,0.68,16,0
05/15/2016 05:30:00 PDT,1.07,25,0
05/15/2016 05:45:00 PDT,1.31,31,0
05/15/2016 06:00:00 PDT,1.43,36,0
05/15/2016 06:15:00 PDT,1.51,33,0
05/15/2016 06:30:00 PDT,2.11,45,0
05/15/2016 06:45:00 PDT,1.3,27,0
05/15/2016 07:00:00 PDT,1.5,27,0
05/15/2016 07:15:00 PDT,1.2,25,0
05/15/2016 07:30:00 PDT,2.07,41,0
05/15/2016 07:45:00 PDT,1.69,34,0
05/15/2016 08:00:00 PDT,2.07,33,0
05/15/2016 08:15:00 PDT,2.59,50,0
05/15/2016 08:30:00 PDT,2.32,48,0
05/15/2016 08:45:00 PDT,2.79,53,0
05/15/2016 09:00:00 PDT,2.8,52,0
05/15/2016 09:15:00 PDT,3.29,60,0
05/15/2016 09:30:00 PDT,3.41,62,0
05/15/2016 09:45:00 PDT,4.19,80,0
05/15/2016 10:00:00 PDT,3.88,68,0
05/15/2016 10:15:00 PDT,4.58,76,0
05/15/2016 10:30:00 PDT,4.42,72,0
05/15/2016 10:45:00 PDT,4.44,74,0
05/15/2016 11:00:00 PDT,5.14,88,0
05/15/2016 11:15:00 PDT,3.98,61,0
05/15/2016 11:30:00 PDT,3.13,55,0
05/15/2016 11:45:00 PDT,6.06,94,0
05/15/2016 12:00:00 PDT,5.58,89,0
05/15/2016 12:15:00 PDT,4.16,75,0
05/15/2016 12:30:00 PDT,4.73,82,0
05/15/2016 12:45:00 PDT,4.99,85,0
05/15/2016 13:00:00 PDT,5.71,95,0
05/15/2016 13:15:00 PDT,6.32,104,0
05/15/2016 13:30:00 PDT,5.26,87,0
05/15/2016 13:45:00 PDT,5.13,93,0
05/15/2016 14:00:00 PDT,6.07,108,0
05/15/2016 14:15:00 PDT,4.58,82,0
05/15/2016 14:30:00 PDT,5.19,84,0
05/15/2016 14:45:00 PDT,5.84,96,0
05/15/2016 15:00:00 PDT,4.46,77,0
05/15/2016 15:15:00 PDT,5.39,97,0
05/15/2016 15:30:00 PDT,3.8,74,0
05/15/2016 15:45:00 PDT,7.18,95,0
05/15/2016 16:00:00 PDT,4.84,91,0
05/15/2016 16:15:00 PDT,4.9,91,0
05/15/2016 16:30:00 PDT,6.4,112,0
05/15/2016 16:45:00 PDT,5.52,95,0
05/15/2016 17:00:00 PDT,5.25,98,0
05/15/2016 17:15:00 PDT,6.05,106,0
05/15/2016 17:30:00 PDT,5.75,99,0
05/15/2016 17:45:00 PDT,7.02,101,0
05/15/2016 18:00:00 PDT,5.2,88,0
05/15/2016 18:15:00 PDT,4.72,86,0
05/15/2016 18:30:00 PDT,5.89,105,0
05/15/2016 18:45:00 PDT,4.49,91,0
05/15/2016 19:00:00 PDT,3.73,73,0
05/15/2016 19:15:00 PDT,3.37,65,0
05/15/2016 19:30:00 PDT,2.58,56,0
05/15/2016 19:45:00 PDT,2.47,49,0
05/15/2016 20:00:00 PDT,2.87,59,0
05/15/2016 20:15:00 PDT,1.72,37,0
05/15/2016 20:30:00 PDT,2.32,47,0
05/15/2016 20:45:00 PDT,1.87,42,0
05/15/2016 21:00:00 PDT,2.39,46,0
05/15/2016 21:15:00 PDT,1.93,40,0
05/15/2016 21:30:00 PDT,2.08,41,0
05/15/2016 21:45:00 PDT,1.76,32,0
05/15/2016 22:00:00 PDT,1.39,29,0
05/15/2016 22:15:00 PDT,2.41,51,0
05/15/2016 22:30:00 PDT,1.64,36,0
05/15/2016 22:45:00 PDT,1.61,34,0
05/15/2016 23:00:00 PDT,0.89,21,0
05/15/2016 23:15:00 PDT,0.85,17,0
05/15/2016 23:30:00 PDT,1,20,0
05/15/2016 23:45:00 PDT,0.5,11,0
05/16/2016 00:00:00 PDT,0.35,8,0
05/16/2016 00:15:00 PDT,0.66,15,0
05/16/2016 00:30:00 PDT,0.23,6,0
05/16/2016 00:45:00 PDT,0.61,11,0
05/16/2016 01:00:00 PDT,0.41,11,0
05/16/2016 01:15:00 PDT,0.17,4,0
05/16/2016 01:30:00 PDT,0.32,6,0
05/16/2016 01:45:00 PDT,0,0,0
05/16/2016 02:00:00 PDT,0.04,1,0
05/16/2016 02:15:00 PDT,0.14,3,0
05/16/2016 02:30:00 PDT,0.3,7,0
05/16/2016 02:45:00 PDT,0.43,9,0
05/16/2016 03:00:00 PDT,0,0,0
05/16/2016 03:15:00 PDT,0.29,6,0
05/16/2016 03:30:00 PDT,0.21,5,0
05/16/2016 03:45:00 PDT,0.38,10,0
05/16/2016 04:00:00 PDT,0.39,6,0
05/16/2016 04:15:00 PDT,0.33,8,0
05/16/2016 04:30:00 PDT,0.59,16,0
05/16/2016 04:45:00 PDT,1.41,35,0
05/16/2016 05:00:00 PDT,1.7,40,0
05/16/2016 05:15:00 PDT,2.45,56,0
05/16/2016 05:30:00 PDT,4.44,92,0
05/16/2016 05:45:00 PDT,5.58,106,0
05/16/2016 06:00:00 PDT,5.69,110,0
05/16/2016 06:15:00 PDT,5.88,121,0
05/16/2016 06:30:00 PDT,5.15,99,0
05/16/2016 06:45:00 PDT,6.72,127,0
05/16/2016 07:00:00 PDT,7.95,130,0
05/16/2016 07:15:00 PDT,7.34,118,0
05/16/2016 07:30:00 PDT,7.78,128,0
05/16/2016 07:45:00 PDT,9.88,133,0
05/16/2016 08:00:00 PDT,8.47,120,0
05/16/2016 08:15:00 PDT,9.11,126,0
05/16/2016 08:30:00 PDT,7.59,118,0
05/16/2016 08:45:00 PDT,8.2,119,0
05/16/2016 09:00:00 PDT,9.71,129,0
05/16/2016 09:15:00 PDT,8.86,126,0
05/16/2016 09:30:00 PDT,7.34,122,0
05/16/2016 09:45:00 PDT,7.35,120,0
05/16/2016 10:00:00 PDT,7.96,113,0
05/16/2016 10:15:00 PDT,7.59,114,0
05/16/2016 10:30:00 PDT,6.87,110,0
05/16/2016 10:45:00 PDT,6.66,94,0
05/16/2016 11:00:00 PDT,6.69,109,0
05/16/2016 11:15:00 PDT,6.73,105,0
05/16/2016 11:30:00 PDT,7.41,112,0
05/16/2016 11:45:00 PDT,7.23,108,0
05/16/2016 12:00:00 PDT,7.65,95,0
05/16/2016 12:15:00 PDT,5.16,72,0
05/16/2016 12:30:00 PDT,5.36,89,0
05/16/2016 12:45:00 PDT,6.2,93,0
05/16/2016 13:00:00 PDT,5.88,88,0
05/16/2016 13:15:00 PDT,4.93,74,0
05/16/2016 13:30:00 PDT,3.88,67,0
05/16/2016 13:45:00 PDT,9.35,96,0
05/16/2016 14:00:00 PDT,4.67,81,0
05/16/2016 14:15:00 PDT,6.11,104,0
05/16/2016 14:30:00 PDT,4.71,83,0
05/16/2016 14:45:00 PDT,6.67,114,0
05/16/2016 15:00:00 PDT,5.88,106,0
05/16/2016 15:15:00 PDT,5.7,105,0
05/16/2016 15:30:00 PDT,6.06,105,0
05/16/2016 15:45:00 PDT,6.55,114,0
05/16/2016 16:00:00 PDT,5.12,94,0
05/16/2016 16:15:00 PDT,6.19,107,0
05/16/2016 16:30:00 PDT,7.01,121,0
05/16/2016 16:45:00 PDT,6.09,110,0
05/16/2016 17:00:00 PDT,7.7,120,0
05/16/2016 17:15:00 PDT,7.15,116,0
05/16/2016 17:30:00 PDT,7.65,128,0
05/16/2016 17:45:00 PDT,6.64,108,0
05/16/2016 18:00:00 PDT,5.28,93,0
05/16/2016 18:15:00 PDT,6.05,113,0
05/16/2016 18:30:00 PDT,3.95,83,0
05/16/2016 18:45:00 PDT,4.01,75,0
05/16/2016 19:00:00 PDT,3.2,64,0
05/16/2016 19:15:00 PDT,3.51,68,0
05/16/2016 19:30:00 PDT,3.12,62,0
05/16/2016 19:45:00 PDT,2.49,52,0
05/16/2016 20:00:00 PDT,2.44,50,0
05/16/2016 20:15:00 PDT,2.67,49,0
05/16/2016 20:30:00 PDT,2.92,56,0
05/16/2016 20:45:00 PDT,2.09,41,0
05/16/2016 21:00:00 PDT,2.22,48,0
05/16/2016 21:15:00 PDT,2.84,60,0
05/16/2016 21:30:00 PDT,1.77,34,0
05/16/2016 21:45:00 PDT,1.55,34,0
05/16/2016 22:00:00 PDT,1.73,35,0
05/16/2016 22:15:00 PDT,1.41,33,0
05/16/2016 22:30:00 PDT,1.44,32,0
05/16/2016 22:45:00 PDT,1.25,29,0
05/16/2016 23:00:00 PDT,1.06,20,0
05/16/2016 23:15:00 PDT,0.88,16,0
05/16/2016 23:30:00 PDT,0.67,15,0
05/16/2016 23:45:00 PDT,0.45,11,0
05/17/2016 00:00:00 PDT,0.77,17,0
05/17/2016 00:15:00 PDT,0.41,10,0
05/17/2016 00:30:00 PDT,0.15,4,0
05/17/2016 00:45:00 PDT,0.58,13,0
05/17/2016 01:00:00 PDT,0.31,7,0
05/17/2016 01:15:00 PDT,0.14,3,0
05/17/2016 01:30:00 PDT,0.16,4,0
05/17/2016 01:45:00 PDT,0.1,3,0
05/17/2016 02:00:00 PDT,0.16,3,0
05/17/2016 02:15:00 PDT,0.07,3,0
05/17/2016 02:30:00 PDT,0.19,4,0
05/17/2016 02:45:00 PDT,0.3,6,0
05/17/2016 03:00:00 PDT,0.25,4,0
05/17/2016 03:15:00 PDT,0.22,5,0
05/17/2016 03:30:00 PDT,0.44,10,0
05/17/2016 03:45:00 PDT,0.38,5,0
05/17/2016 04:00:00 PDT,0.35,8,0
05/17/2016 04:15:00 PDT,0.94,21,0
05/17/2016 04:30:00 PDT,1.55,34,0
05/17/2016 04:45:00 PDT,1.76,43,0
05/17/2016 05:00:00 PDT,1.69,35,0
05/17/2016 05:15:00 PDT,2.43,54,0
05/17/2016 05:30:00 PDT,3.68,88,0
05/17/2016 05:45:00 PDT,6.42,117,0
05/17/2016 06:00:00 PDT,4.4,88,0
05/17/2016 06:15:00 PDT,5.19,105,0
05/17/2016 06:30:00 PDT,6.94,129,0
05/17/2016 06:45:00 PDT,7.25,126,0
05/17/2016 07:00:00 PDT,7.27,126,0
05/17/2016 07:15:00 PDT,7.16,129,0
05/17/2016 07:30:00 PDT,5.48,104,0
05/17/2016 07:45:00 PDT,7.6,118,0
05/17/2016 08:00:00 PDT,8.81,130,0
05/17/2016 08:15:00 PDT,7.68,116,0
05/17/2016 08:30:00 PDT,7.29,112,0
05/17/2016 08:45:00 PDT,10.2,119,0
05/17/2016 09:00:00 PDT,7.48,107,0
05/17/2016 09:15:00 PDT,8.04,121,0
05/17/2016 09:30:00 PDT,7.13,122,0
05/17/2016 09:45:00 PDT,7.1,112,0
05/17/2016 10:00:00 PDT,6.33,104,0
05/17/2016 10:15:00 PDT,5.79,100,0
05/17/2016 10:30:00 PDT,5.64,95,0
05/17/2016 10:45:00 PDT,6.07,101,0
05/17/2016 11:00:00 PDT,8.04,102,0
05/17/2016 11:15:00 PDT,6.39,110,0
05/17/2016 11:30:00 PDT,5.69,98,0
05/17/2016 11:45:00 PDT,5.9,89,0
05/17/2016 12:00:00 PDT,6.03,94,0
05/17/2016 12:15:00 PDT,6.83,90,0
05/17/2016 12:30:00 PDT,5.25,81,0
05/17/2016 12:45:00 PDT,6.06,101,0
05/17/2016 13:00:00 PDT,5.82,89,0
05/17/2016 13:15:00 PDT,6.04,98,0
05/17/2016 13:30:00 PDT,6.25,101,0
05/17/2016 13:45:00 PDT,6.23,95,0
05/17/2016 14:00:00 PDT,5.52,95,0
05/17/2016 14:15:00 PDT,4.67,81,0
05/17/2016 14:30:00 PDT,5.31,90,0
05/17/2016 14:45:00 PDT,6.78,114,0
05/17/2016 15:00:00 PDT,8.01,91,0
05/17/2016 15:15:00 PDT,6.2,101,0
05/17/2016 15:30:00 PDT,6.51,116,0
05/17/2016 15:45:00 PDT,6.94,116,0
05/17/2016 16:00:00 PDT,6.71,113,0
05/17/2016 16:15:00 PDT,6.52,117,0
05/17/2016 16:30:00 PDT,7.23,119,0
05/17/2016 16:45:00 PDT,7.3,120,0
05/17/2016 17:00:00 PDT,6.73,102,0
05/17/2016 17:15:00 PDT,6.21,120,0
05/17/2016 17:30:00 PDT,6.37,106,0
05/17/2016 17:45:00 PDT,6.54,117,0
05/17/2016 18:00:00 PDT,6.25,105,0
05/17/2016 18:15:00 PDT,5.02,90,0
05/17/2016 18:30:00 PDT,4.48,88,0
05/17/2016 18:45:00 PDT,5.24,99,0
05/17/2016 19:00:00 PDT,4.18,79,0
05/17/2016 19:15:00 PDT,3.48,71,0
05/17/2016 19:30:00 PDT,3.95,65,0
05/17/2016 19:45:00 PDT,2.53,52,0
05/17/2016 20:00:00 PDT,3.06,62,0
05/17/2016 20:15:00 PDT,2.39,43,0
05/17/2016 20:30:00 PDT,2.47,47,0
05/17/2016 20:45:00 PDT,3.49,63,0
05/17/2016 21:00:00 PDT,2.88,45,0
05/17/2016 21:15:00 PDT,23.28,49,0
05/17/2016 21:30:00 PDT,2.71,54,0
05/17/2016 21:45:00 PDT,2.3,47,0
05/17/2016 22:00:00 PDT,2.09,45,0
05/17/2016 22:15:00 PDT,1.4,29,0
05/17/2016 22:30:00 PDT,2.54,51,0
05/17/2016 22:45:00 PDT,1.28,28,0
05/17/2016 23:00:00 PDT,1.38,26,0
05/17/2016 23:15:00 PDT,1.09,23,0
05/17/2016 23:30:00 PDT,1.06,20,0
05/17/2016 23:45:00 PDT,0.49,11,0
05/18/2016 00:00:00 PDT,0.54,11,0
05/18/2016 00:15:00 PDT,0.33,7,0
05/18/2016 00:30:00 PDT,0.3,7,0
05/18/2016 00:45:00 PDT,0.29,6,0
05/18/2016 01:00:00 PDT,0.36,8,0
05/18/2016 01:15:00 PDT,0.11,2,0
05/18/2016 01:30:00 PDT,0,0,0
05/18/2016 01:45:00 PDT,0.13,3,0
05/18/2016 02:00:00 PDT,0.04,1,0
05/18/2016 02:15:00 PDT,0.11,3,0
05/18/2016 02:30:00 PDT,0.34,7,0
05/18/2016 02:45:00 PDT,0.18,5,0
05/18/2016 03:00:00 PDT,0.53,10,0
05/18/2016 03:15:00 PDT,0.3,5,0
05/18/2016 03:30:00 PDT,0.26,4,0
05/18/2016 03:45:00 PDT,0.49,11,0
05/18/2016 04:00:00 PDT,0.49,11,0
05/18/2016 04:15:00 PDT,0.57,14,0
05/18/2016 04:30:00 PDT,1.29,33,0
05/18/2016 04:45:00 PDT,1.78,44,0
05/18/2016 05:00:00 PDT,1.73,41,0
05/18/2016 05:15:00 PDT,1.87,44,0
05/18/2016 05:30:00 PDT,4.1,91,0
05/18/2016 05:45:00 PDT,5.46,113,0
05/18/2016 06:00:00 PDT,4.67,83,0
05/18/2016 06:15:00 PDT,6.77,117,0
05/18/2016 06:30:00 PDT,6.89,123,0
05/18/2016 06:45:00 PDT,9.16,123,0
05/18/2016 07:00:00 PDT,7.64,130,0
05/18/2016 07:15:00 PDT,6.94,117,0
05/18/2016 07:30:00 PDT,9.51,135,0
05/18/2016 07:45:00 PDT,8.24,126,0
05/18/2016 08:00:00 PDT,8.39,120,0
05/18/2016 08:15:00 PDT,8.67,134,0
05/18/2016 08:30:00 PDT,7.8,114,0
05/18/2016 08:45:00 PDT,9.38,131,0
05/18/2016 09:00:00 PDT,9.03,138,0
05/18/2016 09:15:00 PDT,9.8,132,0
05/18/2016 09:30:00 PDT,6.51,102,0
05/18/2016 09:45:00 PDT,8.16,113,0
05/18/2016 10:00:00 PDT,6.75,105,0
05/18/2016 10:15:00 PDT,7.45,108,0
05/18/2016 10:30:00 PDT,7.44,117,0
05/18/2016 10:45:00 PDT,6.41,95,0
05/18/2016 11:00:00 PDT,6.13,83,0
05/18/2016 11:15:00 PDT,7.8,117,0
05/18/2016 11:30:00 PDT,6.46,105,0
05/18/2016 11:45:00 PDT,7.06,93,0
05/18/2016 12:00:00 PDT,7.92,106,0
05/18/2016 12:15:00 PDT,4.3,67,0
05/18/2016 12:30:00 PDT,5.01,77,0
05/18/2016 12:45:00 PDT,6.64,94,0
05/18/2016 13:00:00 PDT,5.39,87,0
05/18/2016 13:15:00 PDT,7.25,104,0
05/18/2016 13:30:00 PDT,5.48,90,0
05/18/2016 13:45:00 PDT,6.24,94,0
05/18/2016 14:00:00 PDT,6.22,92,0
05/18/2016 14:15:00 PDT,5.88,91,0
05/18/2016 14:30:00 PDT,6.42,109,0
05/18/2016 14:45:00 PDT,5.41,96,0
05/18/2016 15:00:00 PDT,6.27,112,0
05/18/2016 15:15:00 PDT,6.43,109,0
05/18/2016 15:30:00 PDT,6.21,108,0
05/18/2016 15:45:00 PDT,6.02,101,0
05/18/2016 16:00:00 PDT,7.53,121,0
05/18/2016 16:15:00 PDT,6.11,107,0
05/18/2016 16:30:00 PDT,4.91,91,0
05/18/2016 16:45:00 PDT,6.07,100,0
05/18/2016 17:00:00 PDT,6.91,108,0
05/18/2016 17:15:00 PDT,6.26,104,0
05/18/2016 17:30:00 PDT,6.68,114,0
05/18/2016 17:45:00 PDT,6.54,107,0
05/18/2016 18:00:00 PDT,6.29,103,0
05/18/2016 18:15:00 PDT,5.71,107,0
05/18/2016 18:30:00 PDT,4.74,84,0
05/18/2016 18:45:00 PDT,4.92,90,0
05/18/2016 19:00:00 PDT,4.73,81,0
05/18/2016 19:15:00 PDT,3.43,64,0
05/18/2016 19:30:00 PDT,2.57,45,0
05/18/2016 19:45:00 PDT,3.92,74,0
05/18/2016 20:00:00 PDT,6.49,73,0
05/18/2016 20:15:00 PDT,2.84,56,0
05/18/2016 20:30:00 PDT,3.04,61,0
05/18/2016 20:45:00 PDT,2.99,58,0
05/18/2016 21:00:00 PDT,2.72,48,0
05/18/2016 21:15:00 PDT,2.84,57,0
05/18/2016 21:30:00 PDT,2.5,45,0
05/18/2016 21:45:00 PDT,2,42,0
05/18/2016 22:00:00 PDT,2.27,47,0
05/18/2016 22:15:00 PDT,1.72,35,0
05/18/2016 22:30:00 PDT,1.79,38,0
05/18/2016 22:45:00 PDT,1.47,29,0
05/18/2016 23:00:00 PDT,1.03,22,0
05/18/2016 23:15:00 PDT,1.46,30,0
05/18/2016 23:30:00 PDT,1.07,25,0
05/18/2016 23:45:00 PDT,1.36,27,0
05/19/2016 00:00:00 PDT,1.48,30,0
05/19/2016 00:15:00 PDT,1.38,30,0
05/19/2016 00:30:00 PDT,0.82,17,0
05/19/2016 00:45:00 PDT,0.39,9,0
05/19/2016 01:00:00 PDT,0.34,9,0
05/19/2016 01:15:00 PDT,0.36,7,0
05/19/2016 01:30:00 PDT,0.4,8,0
05/19/2016 01:45:00 PDT,0.34,8,0
05/19/2016 02:00:00 PDT,0.27,6,0
05/19/2016 02:15:00 PDT,0.24,6,0
05/19/2016 02:30:00 PDT,0.18,3,0
05/19/2016 02:45:00 PDT,0.11,3,0
05/19/2016 03:00:00 PDT,0.04,1,0
05/19/2016 03:15:00 PDT,0,0,0
05/19/2016 03:30:00 PDT,0.57,9,0
05/19/2016 03:45:00 PDT,0.46,11,0
05/19/2016 04:00:00 PDT,0.59,15,0
05/19/2016 04:15:00 PDT,0.58,14,0
05/19/2016 04:30:00 PDT,1.25,30,0
05/19/2016 04:45:00 PDT,1.33,35,0
05/19/2016 05:00:00 PDT,1.47,34,0
05/19/2016 05:15:00 PDT,3.56,57,0
05/19/2016 05:30:00 PDT,4.47,92,0
05/19/2016 05:45:00 PDT,5.72,114,0
05/19/2016 06:00:00 PDT,4.2,91,0
05/19/2016 06:15:00 PDT,5.4,110,0
05/19/2016 06:30:00 PDT,7.49,113,0
05/19/2016 06:45:00 PDT,6.05,110,0
05/19/2016 07:00:00 PDT,6.42,118,0
05/19/2016 07:15:00 PDT,8.65,132,0
05/19/2016 07:30:00 PDT,7.04,114,0
05/19/2016 07:45:00 PDT,7.67,125,0
05/19/2016 08:00:00 PDT,9.53,127,0
05/19/2016 08:15:00 PDT,9.13,123,0
05/19/2016 08:30:00 PDT,8.22,107,0
05/19/2016 08:45:00 PDT,7.83,120,0
05/19/2016 09:00:00 PDT,8.15,113,0
05/19/2016 09:15:00 PDT,5.66,88,0
05/19/2016 09:30:00 PDT,6.13,81,0
05/19/2016 09:45:00 PDT,6.03,76,0
05/19/2016 10:00:00 PDT,4.04,65,0
05/19/2016 10:15:00 PDT,5.76,82,0
05/19/2016 10:30:00 PDT,7.33,91,0
05/19/2016 10:45:00 PDT,5.59,89,0
05/19/2016 11:00:00 PDT,3.83,57,0
05/19/2016 11:15:00 PDT,4.12,64,0
05/19/2016 11:30:00 PDT,4.73,80,0
05/19/2016 11:45:00 PDT,4.95,66,0
05/19/2016 12:00:00 PDT,6.62,81,0
05/19/2016 12:15:00 PDT,6.05,67,0
05/19/2016 12:30:00 PDT,4.55,67,0
05/19/2016 12:45:00 PDT,4.91,63,0
05/19/2016 13:00:00 PDT,5.73,80,0
05/19/2016 13:15:00 PDT,4.95,79,0
05/19/2016 13:30:00 PDT,5.67,76,0
05/19/2016 13:45:00 PDT,3.87,60,0
05/19/2016 14:00:00 PDT,4.2,64,0
05/19/2016 14:15:00 PDT,5.15,73,0
05/19/2016 14:30:00 PDT,4.72,75,0
05/19/2016 14:45:00 PDT,6.61,88,0
05/19/2016 15:00:00 PDT,6.72,114,0
05/19/2016 15:15:00 PDT,6.51,111,0
05/19/2016 15:30:00 PDT,5,96,0
05/19/2016 15:45:00 PDT,5.55,95,0
05/19/2016 16:00:00 PDT,5.16,89,0
05/19/2016 16:15:00 PDT,5.41,88,0
05/19/2016 16:30:00 PDT,5.24,96,0
05/19/2016 16:45:00 PDT,7.24,124,0
05/19/2016 17:00:00 PDT,6.48,97,0
05/19/2016 17:15:00 PDT,6.29,100,0
05/19/2016 17:30:00 PDT,8.24,129,0
05/19/2016 17:45:00 PDT,7.66,120,0
05/19/2016 18:00:00 PDT,7.09,121,0
05/19/2016 18:15:00 PDT,7.19,113,0
05/19/2016 18:30:00 PDT,6.31,97,0
05/19/2016 18:45:00 PDT,5.73,97,0
05/19/2016 19:00:00 PDT,4.73,84,0
05/19/2016 19:15:00 PDT,5.71,94,0
05/19/2016 19:30:00 PDT,3.29,64,0
05/19/2016 19:45:00 PDT,4.8,66,0
05/19/2016 20:00:00 PDT,4.04,67,0
05/19/2016 20:15:00 PDT,4.92,86,0
05/19/2016 20:30:00 PDT,3.64,68,0
05/19/2016 20:45:00 PDT,3.43,75,0
05/19/2016 21:00:00 PDT,4.15,75,0
05/19/2016 21:15:00 PDT,2.82,53,0
05/19/2016 21:30:00 PDT,2.75,54,0
05/19/2016 21:45:00 PDT,2.48,48,0
05/19/2016 22:00:00 PDT,2.46,52,0
05/19/2016 22:15:00 PDT,13.91,42,0
05/19/2016 22:30:00 PDT,2.03,38,0
05/19/2016 22:45:00 PDT,2.11,44,0
05/19/2016 23:00:00 PDT,2.2,33,0
05/19/2016 23:15:00 PDT,1.43,31,0
05/19/2016 23:30:00 PDT,0.92,20,0
05/19/2016 23:45:00 PDT,1.05,23,0
05/20/2016 00:00:00 PDT,0.48,11,0
05/20/2016 00:15:00 PDT,0.5,10,0
05/20/2016 00:30:00 PDT,0.36,8,0
05/20/2016 00:45:00 PDT,0.67,12,0
05/20/2016 01:00:00 PDT,0.38,9,0
05/20/2016 01:15:00 PDT,0.21,5,0
05/20/2016 01:30:00 PDT,0.19,3,0
05/20/2016 01:45:00 PDT,0.16,4,0
05/20/2016 02:00:00 PDT,0.28,6,0
05/20/2016 02:15:00 PDT,0.39,9,0
05/20/2016 02:30:00 PDT,0.38,7,0
05/20/2016 02:45:00 PDT,0.21,5,0
05/20/2016 03:00:00 PDT,0.16,4,0
05/20/2016 03:15:00 PDT,0.34,8,0
05/20/2016 03:30:00 PDT,0.28,8,0
05/20/2016 03:45:00 PDT,0.56,12,0
05/20/2016 04:00:00 PDT,0.35,8,0
05/20/2016 04:15:00 PDT,0.6,16,0
05/20/2016 04:30:00 PDT,1.25,31,0
05/20/2016 04:45:00 PDT,1.24,32,0
05/20/2016 05:00:00 PDT,2.17,44,0
05/20/2016 05:15:00 PDT,3.37,59,0
05/20/2016 05:30:00 PDT,4.02,88,0
05/20/2016 05:45:00 PDT,6.29,121,0
05/20/2016 06:00:00 PDT,4.66,97,0
05/20/2016 06:15:00 PDT,6.97,132,0
05/20/2016 06:30:00 PDT,7.28,120,0
05/20/2016 06:45:00 PDT,7.43,127,0
05/20/2016 07:00:00 PDT,7.39,126,0
05/20/2016 07:15:00 PDT,6.75,111,0
05/20/2016 07:30:00 PDT,8.31,107,0
05/20/2016 07:45:00 PDT,8.84,139,0
05/20/2016 08:00:00 PDT,8.16,115,0
05/20/2016 08:15:00 PDT,10.68,130,0
05/20/2016 08:30:00 PDT,8.01,118,0
05/20/2016 08:45:00 PDT,9.16,128,0
05/20/2016 09:00:00 PDT,7.23,119,0
05/20/2016 09:15:00 PDT,8.43,118,0
05/20/2016 09:30:00 PDT,6.01,78,0
05/20/2016 09:45:00 PDT,7.5,104,0
05/20/2016 10:00:00 PDT,6.23,102,0
05/20/2016 10:15:00 PDT,6.9,96,0
05/20/2016 10:30:00 PDT,6,84,0
05/20/2016 10:45:00 PDT,4.73,70,0
05/20/2016 11:00:00 PDT,8.46,120,0
05/20/2016 11:15:00 PDT,4.89,74,0
05/20/2016 11:30:00 PDT,4.88,67,0
05/20/2016 11:45:00 PDT,4.93,80,0
05/20/2016 12:00:00 PDT,7.95,95,0
05/20/2016 12:15:00 PDT,5.44,80,0
05/20/2016 12:30:00 PDT,5.77,86,0
05/20/2016 12:45:00 PDT,5.91,91,0
05/20/2016 13:00:00 PDT,6.73,83,0
05/20/2016 13:15:00 PDT,5.39,86,0
05/20/2016 13:30:00 PDT,6.94,89,0
05/20/2016 13:45:00 PDT,4.99,83,0
05/20/2016 14:00:00 PDT,8.08,108,0
05/20/2016 14:15:00 PDT,4.92,77,0
05/20/2016 14:30:00 PDT,6,98,0
05/20/2016 14:45:00 PDT,4.64,77,0
05/20/2016 15:00:00 PDT,5.79,94,0
05/20/2016 15:15:00 PDT,5.32,100,0
05/20/2016 15:30:00 PDT,6.09,107,0
05/20/2016 15:45:00 PDT,5.35,84,0
05/20/2016 16:00:00 PDT,6.61,112,0
05/20/2016 16:15:00 PDT,6.53,101,0
05/20/2016 16:30:00 PDT,5.79,101,0
05/20/2016 16:45:00 PDT,6.33,115,0
05/20/2016 17:00:00 PDT,7.34,127,0
05/20/2016 17:15:00 PDT,6.61,105,0
05/20/2016 17:30:00 PDT,6.97,104,0
05/20/2016 17:45:00 PDT,7.68,99,0
05/20/2016 18:00:00 PDT,6.82,108,0
05/20/2016 18:15:00 PDT,11.21,129,0
05/20/2016 18:30:00 PDT,6.89,107,0
