,optimistic_time,best_guess_time,pessimistic_time
2018-6-4 03:30:00,138,170,180
2018-6-4 03:45:00,149,166,175
2018-6-4 04:00:00,140,172,195
2018-6-4 04:15:00,152,172,173
2018-6-4 04:30:00,134,177,203
2018-6-4 04:45:00,143,173,160
2018-6-4 05:00:00,135,174,208
2018-6-4 05:15:00,138,175,186
2018-6-4 05:30:00,133,175,193
2018-6-4 05:45:00,126,171,211
2018-6-4 06:00:00,134,169,212
2018-6-4 06:15:00,121,171,208
2018-6-4 06:30:00,119,171,229
2018-6-4 06:45:00,123,171,272
2018-6-4 07:00:00,124,174,249
2018-6-4 07:15:00,127,178,292
2018-6-4 07:30:00,128,181,270
2018-6-4 07:45:00,133,185,287
2018-6-4 08:00:00,134,186,291
2018-6-4 08:15:00,134,192,303
2018-6-4 08:30:00,134,187,301
2018-6-4 08:45:00,136,184,296
2018-6-4 09:00:00,132,189,322
2018-6-4 09:15:00,134,184,297
2018-6-4 09:30:00,129,184,309
2018-6-4 09:45:00,134,182,288
2018-6-4 10:00:00,133,186,296
2018-6-4 10:15:00,133,196,324
2018-6-4 10:30:00,136,199,325
2018-6-4 10:45:00,139,201,332
2018-6-4 11:00:00,140,203,343
2018-6-4 11:15:00,140,206,352
2018-6-4 11:30:00,139,204,335
2018-6-4 11:45:00,141,205,327
2018-6-4 12:00:00,140,207,323
2018-6-4 12:15:00,144,208,337
2018-6-4 12:30:00,144,212,332
2018-6-4 12:45:00,147,205,336
2018-6-4 13:00:00,142,208,342
2018-6-4 13:15:00,142,211,351
2018-6-4 13:30:00,141,205,330
2018-6-4 13:45:00,137,201,331
2018-6-4 14:00:00,139,202,315
2018-6-4 14:15:00,137,205,344
2018-6-4 14:30:00,139,202,331
2018-6-4 14:45:00,139,199,318
2018-6-4 15:00:00,137,198,329
2018-6-4 15:15:00,138,199,314
2018-6-4 15:30:00,139,197,323
2018-6-4 15:45:00,142,198,320
2018-6-4 16:00:00,143,205,333
2018-6-4 16:15:00,146,211,342
2018-6-4 16:30:00,147,209,332
2018-6-4 16:45:00,146,209,335
2018-6-4 17:00:00,147,210,350
2018-6-4 17:15:00,147,213,355
2018-6-4 17:30:00,145,217,369
2018-6-4 17:45:00,147,218,386
2018-6-4 18:00:00,147,209,364
2018-6-4 18:15:00,144,210,361
2018-6-4 18:30:00,142,207,362
2018-6-4 18:45:00,143,209,349
2018-6-4 19:00:00,141,212,376
2018-6-4 19:15:00,139,211,377
2018-6-4 19:30:00,140,206,355
2018-6-4 19:45:00,138,211,374
2018-6-4 20:00:00,138,206,342
2018-6-4 20:15:00,136,207,349
2018-6-4 20:30:00,137,206,341
2018-6-4 20:45:00,136,204,332
2018-6-4 21:00:00,132,206,375
2018-6-4 21:15:00,133,198,318
2018-6-4 21:30:00,133,196,303
2018-6-4 21:45:00,139,197,313
2018-6-4 22:00:00,136,205,349
2018-6-4 22:15:00,136,207,316
2018-6-4 22:30:00,140,205,318
2018-6-4 22:45:00,137,203,305
2018-6-4 23:00:00,142,202,304
2018-6-4 23:15:00,147,203,271
2018-6-4 23:30:00,144,209,313
2018-6-4 23:45:00,148,200,276
