Start Date: 05/29/2016 00:00:00 Pacific Daylight Time,,,
End Date: 06/05/2016 00:00:00 Pacific Daylight Time,,,
Reporting interval: 15 minutes,,,
,,,
Results for Sensor Zone '8_1' in AP: 'apeg226',,,
Time,Occup (%),Volume,Median Speed (mph)
05/29/2016 15:15:00 PDT,5.5,91,0
05/29/2016 15:30:00 PDT,5.62,99,0
05/29/2016 15:45:00 PDT,5.15,91,0
05/29/2016 16:00:00 PDT,4.73,86,0
05/29/2016 16:15:00 PDT,4.51,82,0
05/29/2016 16:30:00 PDT,4.51,81,0
05/29/2016 16:45:00 PDT,3.2,61,0
05/29/2016 17:00:00 PDT,4.61,88,0
05/29/2016 17:15:00 PDT,3.3,61,0
05/29/2016 17:30:00 PDT,4.34,80,0
05/29/2016 17:45:00 PDT,4.1,77,0
05/29/2016 18:00:00 PDT,3.69,69,0
05/29/2016 18:15:00 PDT,3.02,60,0
05/29/2016 18:30:00 PDT,3.22,61,0
05/29/2016 18:45:00 PDT,3.98,76,0
05/29/2016 19:00:00 PDT,3.2,58,0
05/29/2016 19:15:00 PDT,2.42,40,0
05/29/2016 19:30:00 PDT,2.8,53,0
05/29/2016 19:45:00 PDT,3.71,66,0
05/29/2016 20:00:00 PDT,2.91,49,0
05/29/2016 20:15:00 PDT,2.74,54,0
05/29/2016 20:30:00 PDT,2.03,42,0
05/29/2016 20:45:00 PDT,2.54,49,0
05/29/2016 21:00:00 PDT,3.24,53,0
05/29/2016 21:15:00 PDT,2.67,52,0
05/29/2016 21:30:00 PDT,2.38,46,0
05/29/2016 21:45:00 PDT,2.54,48,0
05/29/2016 22:00:00 PDT,1.89,38,0
05/29/2016 22:15:00 PDT,2.3,44,0
05/29/2016 22:30:00 PDT,1.65,35,0
05/29/2016 22:45:00 PDT,1.75,34,0
05/29/2016 23:00:00 PDT,1.76,25,0
05/29/2016 23:15:00 PDT,1.39,28,0
05/29/2016 23:30:00 PDT,1.57,28,0
05/29/2016 23:45:00 PDT,1.4,26,0
05/30/2016 00:00:00 PDT,0.73,14,0
05/30/2016 00:15:00 PDT,0.24,6,0
05/30/2016 00:30:00 PDT,0.48,10,0
05/30/2016 00:45:00 PDT,0.51,9,0
05/30/2016 01:00:00 PDT,0.26,6,0
05/30/2016 01:15:00 PDT,0.52,12,0
05/30/2016 01:30:00 PDT,0.34,8,0
05/30/2016 01:45:00 PDT,0.32,7,0
05/30/2016 02:00:00 PDT,0.25,6,0
05/30/2016 02:15:00 PDT,0.16,4,0
05/30/2016 02:30:00 PDT,0.26,4,0
05/30/2016 02:45:00 PDT,0.23,6,0
05/30/2016 03:00:00 PDT,0.41,7,0
05/30/2016 03:15:00 PDT,0.41,11,0
05/30/2016 03:30:00 PDT,0.18,4,0
05/30/2016 03:45:00 PDT,0.47,9,0
05/30/2016 04:00:00 PDT,0.39,6,0
05/30/2016 04:15:00 PDT,0.31,7,0
05/30/2016 04:30:00 PDT,0.62,16,0
05/30/2016 04:45:00 PDT,0.63,15,0
05/30/2016 05:00:00 PDT,0.67,15,0
05/30/2016 05:15:00 PDT,0.96,17,0
05/30/2016 05:30:00 PDT,1.44,33,0
05/30/2016 05:45:00 PDT,0.95,25,0
05/30/2016 06:00:00 PDT,1.11,22,0
05/30/2016 06:15:00 PDT,1.04,22,0
05/30/2016 06:30:00 PDT,1.58,35,0
05/30/2016 06:45:00 PDT,1.34,27,0
05/30/2016 07:00:00 PDT,1.13,21,0
05/30/2016 07:15:00 PDT,1.43,27,0
05/30/2016 07:30:00 PDT,1.63,34,0
05/30/2016 07:45:00 PDT,1.78,33,0
05/30/2016 08:00:00 PDT,1.5,29,0
05/30/2016 08:15:00 PDT,4.62,72,0
05/30/2016 08:30:00 PDT,3.36,59,0
05/30/2016 08:45:00 PDT,2.41,43,0
05/30/2016 09:00:00 PDT,2.79,51,0
05/30/2016 09:15:00 PDT,3.14,58,0
05/30/2016 09:30:00 PDT,3.7,64,0
05/30/2016 09:45:00 PDT,3.62,63,0
05/30/2016 10:00:00 PDT,3.2,61,0
05/30/2016 10:15:00 PDT,3.07,63,0
05/30/2016 10:30:00 PDT,3.66,72,0
05/30/2016 10:45:00 PDT,5.43,95,0
05/30/2016 11:00:00 PDT,5.22,88,0
05/30/2016 11:15:00 PDT,6.88,86,0
05/30/2016 11:30:00 PDT,5.46,87,0
05/30/2016 11:45:00 PDT,5.67,102,0
05/30/2016 12:00:00 PDT,2.97,58,0
05/30/2016 12:15:00 PDT,2.64,49,0
05/30/2016 12:30:00 PDT,4.86,86,0
05/30/2016 12:45:00 PDT,6.17,92,0
05/30/2016 13:00:00 PDT,4.99,89,0
05/30/2016 13:15:00 PDT,9.22,107,0
05/30/2016 13:30:00 PDT,6.08,101,0
05/30/2016 13:45:00 PDT,5.36,98,0
05/30/2016 14:00:00 PDT,5.12,92,0
05/30/2016 14:15:00 PDT,4.3,72,0
05/30/2016 14:30:00 PDT,4.65,84,0
05/30/2016 14:45:00 PDT,6.36,99,0
05/30/2016 15:00:00 PDT,5.82,96,0
05/30/2016 15:15:00 PDT,4.84,89,0
05/30/2016 15:30:00 PDT,4.77,89,0
05/30/2016 15:45:00 PDT,5.49,92,0
05/30/2016 16:00:00 PDT,3.36,62,0
05/30/2016 16:15:00 PDT,4.61,85,0
05/30/2016 16:30:00 PDT,5.28,90,0
05/30/2016 16:45:00 PDT,4.98,85,0
05/30/2016 17:00:00 PDT,3.6,67,0
05/30/2016 17:15:00 PDT,3.93,81,0
05/30/2016 17:30:00 PDT,3.68,72,0
05/30/2016 17:45:00 PDT,3.96,76,0
05/30/2016 18:00:00 PDT,3.56,68,0
05/30/2016 18:15:00 PDT,3.27,62,0
05/30/2016 18:30:00 PDT,3.66,73,0
05/30/2016 18:45:00 PDT,2.67,57,0
05/30/2016 19:00:00 PDT,2.93,56,0
05/30/2016 19:15:00 PDT,3.32,68,0
05/30/2016 19:30:00 PDT,8.67,58,0
05/30/2016 19:45:00 PDT,2.65,53,0
05/30/2016 20:00:00 PDT,2.55,50,0
05/30/2016 20:15:00 PDT,3.31,64,0
05/30/2016 20:30:00 PDT,2.06,40,0
05/30/2016 20:45:00 PDT,3.61,67,0
05/30/2016 21:00:00 PDT,2.74,51,0
05/30/2016 21:15:00 PDT,3.28,65,0
05/30/2016 21:30:00 PDT,2.8,50,0
05/30/2016 21:45:00 PDT,2.86,57,0
05/30/2016 22:00:00 PDT,1.51,30,0
05/30/2016 22:15:00 PDT,2,45,0
05/30/2016 22:30:00 PDT,2.42,44,0
05/30/2016 22:45:00 PDT,1.85,34,0
05/30/2016 23:00:00 PDT,1.57,34,0
05/30/2016 23:15:00 PDT,1.3,26,0
05/30/2016 23:30:00 PDT,0.61,14,0
05/30/2016 23:45:00 PDT,0.96,20,0
05/31/2016 00:00:00 PDT,0.54,12,0
05/31/2016 00:15:00 PDT,0.57,11,0
05/31/2016 00:30:00 PDT,0.46,10,0
05/31/2016 00:45:00 PDT,0.36,6,0
05/31/2016 01:00:00 PDT,0.43,9,0
05/31/2016 01:15:00 PDT,0.19,5,0
05/31/2016 01:30:00 PDT,0.31,4,0
05/31/2016 01:45:00 PDT,0.49,7,0
05/31/2016 02:00:00 PDT,0.14,3,0
05/31/2016 02:15:00 PDT,0.26,6,0
05/31/2016 02:30:00 PDT,0.16,4,0
05/31/2016 02:45:00 PDT,0.15,4,0
05/31/2016 03:00:00 PDT,0.26,6,0
05/31/2016 03:15:00 PDT,0.35,7,0
05/31/2016 03:30:00 PDT,0.15,4,0
05/31/2016 03:45:00 PDT,0.34,9,0
05/31/2016 04:00:00 PDT,0.39,10,0
05/31/2016 04:15:00 PDT,0.8,21,0
05/31/2016 04:30:00 PDT,1.43,35,0
05/31/2016 04:45:00 PDT,1.41,35,0
05/31/2016 05:00:00 PDT,2.38,55,0
05/31/2016 05:15:00 PDT,2.55,62,0
05/31/2016 05:30:00 PDT,4.35,89,0
05/31/2016 05:45:00 PDT,6.1,111,0
05/31/2016 06:00:00 PDT,5.56,88,0
05/31/2016 06:15:00 PDT,9.76,105,0
05/31/2016 06:30:00 PDT,6.07,109,0
05/31/2016 06:45:00 PDT,7.79,124,0
05/31/2016 07:00:00 PDT,7.62,134,0
05/31/2016 07:15:00 PDT,8.16,127,0
05/31/2016 07:30:00 PDT,7.49,119,0
05/31/2016 07:45:00 PDT,7.65,121,0
05/31/2016 08:00:00 PDT,7.15,122,0
05/31/2016 08:15:00 PDT,6.28,98,0
05/31/2016 08:30:00 PDT,6.41,96,0
05/31/2016 08:45:00 PDT,7.16,105,0
05/31/2016 09:00:00 PDT,8.6,131,0
05/31/2016 09:15:00 PDT,8.21,112,0
05/31/2016 09:30:00 PDT,6.77,98,0
05/31/2016 09:45:00 PDT,8.34,119,0
05/31/2016 10:00:00 PDT,8.21,112,0
05/31/2016 10:15:00 PDT,7.71,125,0
05/31/2016 10:30:00 PDT,7.84,110,0
05/31/2016 10:45:00 PDT,9.38,108,0
05/31/2016 11:00:00 PDT,6.73,104,0
05/31/2016 11:15:00 PDT,7.01,92,0
05/31/2016 11:30:00 PDT,7.07,106,0
05/31/2016 11:45:00 PDT,7.37,110,0
05/31/2016 12:00:00 PDT,5.98,80,0
05/31/2016 12:15:00 PDT,5.86,92,0
05/31/2016 12:30:00 PDT,7.57,95,0
05/31/2016 12:45:00 PDT,6.11,80,0
05/31/2016 13:00:00 PDT,6.9,97,0
05/31/2016 13:15:00 PDT,6.84,104,0
05/31/2016 13:30:00 PDT,6.45,99,0
05/31/2016 13:45:00 PDT,6.73,97,0
05/31/2016 14:00:00 PDT,5.59,89,0
05/31/2016 14:15:00 PDT,5.57,96,0
05/31/2016 14:30:00 PDT,6.13,104,0
05/31/2016 14:45:00 PDT,4.85,84,0
05/31/2016 15:00:00 PDT,6.54,107,0
05/31/2016 15:15:00 PDT,6.23,109,0
05/31/2016 15:30:00 PDT,6.22,108,0
05/31/2016 15:45:00 PDT,5.61,104,0
05/31/2016 16:00:00 PDT,4.96,88,0
05/31/2016 16:15:00 PDT,6.02,108,0
05/31/2016 16:30:00 PDT,5.78,110,0
05/31/2016 16:45:00 PDT,5.39,104,0
05/31/2016 17:00:00 PDT,7.53,126,0
05/31/2016 17:15:00 PDT,5.43,102,0
05/31/2016 17:30:00 PDT,7.03,120,0
05/31/2016 17:45:00 PDT,6.97,109,0
05/31/2016 18:00:00 PDT,5.64,106,0
05/31/2016 18:15:00 PDT,5.32,96,0
05/31/2016 18:30:00 PDT,5.13,91,0
05/31/2016 18:45:00 PDT,4.01,74,0
05/31/2016 19:00:00 PDT,3.78,70,0
05/31/2016 19:15:00 PDT,8.46,62,0
05/31/2016 19:30:00 PDT,2.74,56,0
05/31/2016 19:45:00 PDT,3.16,59,0
05/31/2016 20:00:00 PDT,2.81,53,0
05/31/2016 20:15:00 PDT,3.42,65,0
05/31/2016 20:30:00 PDT,3.1,63,0
05/31/2016 20:45:00 PDT,2.75,53,0
05/31/2016 21:00:00 PDT,3.14,54,0
05/31/2016 21:15:00 PDT,2.23,44,0
05/31/2016 21:30:00 PDT,2.43,46,0
05/31/2016 21:45:00 PDT,2.3,41,0
05/31/2016 22:00:00 PDT,1.92,38,0
05/31/2016 22:15:00 PDT,1.72,33,0
05/31/2016 22:30:00 PDT,1.63,37,0
05/31/2016 22:45:00 PDT,1.64,35,0
05/31/2016 23:00:00 PDT,1.54,29,0
05/31/2016 23:15:00 PDT,0.96,22,0
05/31/2016 23:30:00 PDT,0.41,8,0
05/31/2016 23:45:00 PDT,0.65,15,0
06/01/2016 00:00:00 PDT,0.44,9,0
06/01/2016 00:15:00 PDT,0.64,13,0
06/01/2016 00:30:00 PDT,0.39,8,0
06/01/2016 00:45:00 PDT,0.33,8,0
06/01/2016 01:00:00 PDT,0.19,5,0
06/01/2016 01:15:00 PDT,0.27,5,0
06/01/2016 01:30:00 PDT,0.25,5,0
06/01/2016 01:45:00 PDT,0.24,5,0
06/01/2016 02:00:00 PDT,0.09,2,0
06/01/2016 02:15:00 PDT,0.3,6,0
06/01/2016 02:30:00 PDT,0.27,8,0
06/01/2016 02:45:00 PDT,0.2,6,0
06/01/2016 03:00:00 PDT,0.14,3,0
06/01/2016 03:15:00 PDT,0.33,8,0
06/01/2016 03:30:00 PDT,0.37,8,0
06/01/2016 03:45:00 PDT,0.75,18,0
06/01/2016 04:00:00 PDT,0.4,7,0
06/01/2016 04:15:00 PDT,0.58,15,0
06/01/2016 04:30:00 PDT,1.41,37,0
06/01/2016 04:45:00 PDT,1.55,37,0
06/01/2016 05:00:00 PDT,2.05,48,0
06/01/2016 05:15:00 PDT,2.62,64,0
06/01/2016 05:30:00 PDT,3.97,81,0
06/01/2016 05:45:00 PDT,5.04,101,0
06/01/2016 06:00:00 PDT,5.51,110,0
06/01/2016 06:15:00 PDT,6.71,119,0
06/01/2016 06:30:00 PDT,6.62,116,0
06/01/2016 06:45:00 PDT,8.1,139,0
06/01/2016 07:00:00 PDT,8.86,135,0
06/01/2016 07:15:00 PDT,6.75,116,0
06/01/2016 07:30:00 PDT,7.86,122,0
06/01/2016 07:45:00 PDT,7.74,128,0
06/01/2016 08:00:00 PDT,8.91,127,0
06/01/2016 08:15:00 PDT,8.61,108,0
06/01/2016 08:30:00 PDT,9.44,144,0
06/01/2016 08:45:00 PDT,8.96,130,0
06/01/2016 09:00:00 PDT,8.16,131,0
06/01/2016 09:15:00 PDT,7.61,106,0
06/01/2016 09:30:00 PDT,7.21,124,0
06/01/2016 09:45:00 PDT,7.51,109,0
06/01/2016 10:00:00 PDT,7.09,107,0
06/01/2016 10:15:00 PDT,8.32,121,0
06/01/2016 10:30:00 PDT,7.85,116,0
06/01/2016 10:45:00 PDT,6.52,110,0
06/01/2016 11:00:00 PDT,6.28,96,0
06/01/2016 11:15:00 PDT,7.69,110,0
06/01/2016 11:30:00 PDT,6.96,107,0
06/01/2016 11:45:00 PDT,6.61,94,0
06/01/2016 12:00:00 PDT,5.52,82,0
06/01/2016 12:15:00 PDT,6.34,97,0
06/01/2016 12:30:00 PDT,4.71,72,0
06/01/2016 12:45:00 PDT,5.39,86,0
06/01/2016 13:00:00 PDT,7.65,104,0
06/01/2016 13:15:00 PDT,7.78,108,0
06/01/2016 13:30:00 PDT,6.83,101,0
06/01/2016 13:45:00 PDT,7.07,105,0
06/01/2016 14:00:00 PDT,5.84,88,0
06/01/2016 14:15:00 PDT,5.28,84,0
06/01/2016 14:30:00 PDT,5.68,90,0
06/01/2016 14:45:00 PDT,7.66,123,0
06/01/2016 15:00:00 PDT,5.92,108,0
06/01/2016 15:15:00 PDT,5.75,106,0
06/01/2016 15:30:00 PDT,6.32,108,0
06/01/2016 15:45:00 PDT,7.9,123,0
06/01/2016 16:00:00 PDT,5.59,99,0
06/01/2016 16:15:00 PDT,6.16,109,0
06/01/2016 16:30:00 PDT,6.16,107,0
06/01/2016 16:45:00 PDT,6.43,94,0
06/01/2016 17:00:00 PDT,6.03,105,0
06/01/2016 17:15:00 PDT,7.07,105,0
06/01/2016 17:30:00 PDT,5.7,95,0
06/01/2016 17:45:00 PDT,6.94,117,0
06/01/2016 18:00:00 PDT,13.12,111,0
06/01/2016 18:15:00 PDT,7.14,114,0
06/01/2016 18:30:00 PDT,6.65,109,0
06/01/2016 18:45:00 PDT,5.8,100,0
06/01/2016 19:00:00 PDT,6.78,117,0
06/01/2016 19:15:00 PDT,4.9,84,0
06/01/2016 19:30:00 PDT,9.34,64,0
06/01/2016 19:45:00 PDT,4.27,75,0
06/01/2016 20:00:00 PDT,3.34,64,0
06/01/2016 20:15:00 PDT,2.91,56,0
06/01/2016 20:30:00 PDT,4.24,72,0
06/01/2016 20:45:00 PDT,4.02,73,0
06/01/2016 21:00:00 PDT,2.94,54,0
06/01/2016 21:15:00 PDT,2.98,53,0
06/01/2016 21:30:00 PDT,2.4,48,0
06/01/2016 21:45:00 PDT,3.04,62,0
06/01/2016 22:00:00 PDT,2.01,39,0
06/01/2016 22:15:00 PDT,1.78,29,0
06/01/2016 22:30:00 PDT,1.91,40,0
06/01/2016 22:45:00 PDT,1.48,32,0
06/01/2016 23:00:00 PDT,1.48,30,0
06/01/2016 23:15:00 PDT,1.15,24,0
06/01/2016 23:30:00 PDT,0.61,14,0
06/01/2016 23:45:00 PDT,0.86,19,0
06/02/2016 00:00:00 PDT,0.55,13,0
06/02/2016 00:15:00 PDT,0.73,15,0
06/02/2016 00:30:00 PDT,0.32,7,0
06/02/2016 00:45:00 PDT,0.28,5,0
06/02/2016 01:00:00 PDT,0.27,6,0
06/02/2016 01:15:00 PDT,0.33,7,0
06/02/2016 01:30:00 PDT,0.29,5,0
06/02/2016 01:45:00 PDT,0.39,9,0
06/02/2016 02:00:00 PDT,0.12,3,0
06/02/2016 02:15:00 PDT,0.24,5,0
06/02/2016 02:30:00 PDT,0.12,3,0
06/02/2016 02:45:00 PDT,0.24,6,0
06/02/2016 03:00:00 PDT,0.13,4,0
06/02/2016 03:15:00 PDT,0.36,8,0
06/02/2016 03:30:00 PDT,0.54,11,0
06/02/2016 03:45:00 PDT,0.26,6,0
06/02/2016 04:00:00 PDT,0.59,13,0
06/02/2016 04:15:00 PDT,0.65,15,0
06/02/2016 04:30:00 PDT,1.02,25,0
06/02/2016 04:45:00 PDT,1.42,37,0
06/02/2016 05:00:00 PDT,1.98,45,0
06/02/2016 05:15:00 PDT,2.61,62,0
06/02/2016 05:30:00 PDT,3.37,72,0
06/02/2016 05:45:00 PDT,5.59,104,0
06/02/2016 06:00:00 PDT,5.02,101,0
06/02/2016 06:15:00 PDT,6.07,114,0
06/02/2016 06:30:00 PDT,5.97,111,0
06/02/2016 06:45:00 PDT,6.87,118,0
06/02/2016 07:00:00 PDT,8.36,139,0
06/02/2016 07:15:00 PDT,6.38,119,0
06/02/2016 07:30:00 PDT,8.16,124,0
06/02/2016 07:45:00 PDT,9.33,130,0
06/02/2016 08:00:00 PDT,7.82,115,0
06/02/2016 08:15:00 PDT,7.88,115,0
06/02/2016 08:30:00 PDT,7.46,120,0
06/02/2016 08:45:00 PDT,7.83,118,0
06/02/2016 09:00:00 PDT,7.81,122,0
06/02/2016 09:15:00 PDT,8.02,133,0
06/02/2016 09:30:00 PDT,6.87,110,0
06/02/2016 09:45:00 PDT,6.16,95,0
06/02/2016 10:00:00 PDT,8.09,106,0
06/02/2016 10:15:00 PDT,8.84,115,0
06/02/2016 10:30:00 PDT,6.73,104,0
06/02/2016 10:45:00 PDT,7.41,113,0
06/02/2016 11:00:00 PDT,6.2,105,0
06/02/2016 11:15:00 PDT,9.81,126,0
06/02/2016 11:30:00 PDT,8.54,106,0
06/02/2016 11:45:00 PDT,6.8,99,0
06/02/2016 12:00:00 PDT,5.83,86,0
06/02/2016 12:15:00 PDT,6.11,88,0
06/02/2016 12:30:00 PDT,6.1,90,0
06/02/2016 12:45:00 PDT,5.39,87,0
06/02/2016 13:00:00 PDT,4.99,81,0
06/02/2016 13:15:00 PDT,7.38,107,0
06/02/2016 13:30:00 PDT,8.93,107,0
06/02/2016 13:45:00 PDT,6.91,93,0
06/02/2016 14:00:00 PDT,6.1,100,0
06/02/2016 14:15:00 PDT,5.13,103,0
06/02/2016 14:30:00 PDT,5.87,94,0
06/02/2016 14:45:00 PDT,5.4,82,0
06/02/2016 15:00:00 PDT,5.78,109,0
06/02/2016 15:15:00 PDT,5.7,110,0
06/02/2016 15:30:00 PDT,7.07,116,0
06/02/2016 15:45:00 PDT,4.87,94,0
06/02/2016 16:00:00 PDT,5.65,109,0
06/02/2016 16:15:00 PDT,5.3,107,0
06/02/2016 16:30:00 PDT,7.66,127,0
06/02/2016 16:45:00 PDT,6.01,108,0
06/02/2016 17:00:00 PDT,6.14,108,0
06/02/2016 17:15:00 PDT,6.42,113,0
06/02/2016 17:30:00 PDT,6.15,113,0
06/02/2016 17:45:00 PDT,8.03,121,0
06/02/2016 18:00:00 PDT,6.88,126,0
06/02/2016 18:15:00 PDT,6.3,102,0
06/02/2016 18:30:00 PDT,6.38,103,0
06/02/2016 18:45:00 PDT,5.74,96,0
06/02/2016 19:00:00 PDT,5.09,84,0
06/02/2016 19:15:00 PDT,4.6,76,0
06/02/2016 19:30:00 PDT,3.63,68,0
06/02/2016 19:45:00 PDT,3.74,70,0
06/02/2016 20:00:00 PDT,4.19,77,0
06/02/2016 20:15:00 PDT,2.86,59,0
06/02/2016 20:30:00 PDT,3.15,58,0
06/02/2016 20:45:00 PDT,3.79,72,0
06/02/2016 21:00:00 PDT,3.62,71,0
06/02/2016 21:15:00 PDT,3.06,64,0
06/02/2016 21:30:00 PDT,2.75,54,0
06/02/2016 21:45:00 PDT,2.31,46,0
06/02/2016 22:00:00 PDT,2.64,51,0
06/02/2016 22:15:00 PDT,2.27,46,0
06/02/2016 22:30:00 PDT,1.8,41,0
06/02/2016 22:45:00 PDT,1.76,36,0
06/02/2016 23:00:00 PDT,1.25,26,0
06/02/2016 23:15:00 PDT,1.3,27,0
06/02/2016 23:30:00 PDT,0.78,16,0
06/02/2016 23:45:00 PDT,0.72,16,0
06/03/2016 00:00:00 PDT,0.71,14,0
06/03/2016 00:15:00 PDT,0.45,10,0
06/03/2016 00:30:00 PDT,0.54,10,0
06/03/2016 00:45:00 PDT,0.35,8,0
06/03/2016 01:00:00 PDT,0.34,7,0
06/03/2016 01:15:00 PDT,0.36,8,0
06/03/2016 01:30:00 PDT,0.37,5,0
06/03/2016 01:45:00 PDT,0.3,7,0
06/03/2016 02:00:00 PDT,0.12,2,0
06/03/2016 02:15:00 PDT,0.16,4,0
06/03/2016 02:30:00 PDT,0.07,2,0
06/03/2016 02:45:00 PDT,0.37,6,0
06/03/2016 03:00:00 PDT,0.51,12,0
06/03/2016 03:15:00 PDT,0.35,8,0
06/03/2016 03:30:00 PDT,0.25,6,0
06/03/2016 03:45:00 PDT,0.39,10,0
06/03/2016 04:00:00 PDT,0.43,9,0
06/03/2016 04:15:00 PDT,0.57,13,0
06/03/2016 04:30:00 PDT,1.3,30,0
06/03/2016 04:45:00 PDT,1.47,41,0
06/03/2016 05:00:00 PDT,2.08,47,0
06/03/2016 05:15:00 PDT,2.91,64,0
06/03/2016 05:30:00 PDT,4.59,95,0
06/03/2016 05:45:00 PDT,6.73,126,0
06/03/2016 06:00:00 PDT,5.99,112,0
06/03/2016 06:15:00 PDT,6.83,127,0
06/03/2016 06:30:00 PDT,6.95,119,0
06/03/2016 06:45:00 PDT,8.43,145,0
06/03/2016 07:00:00 PDT,7.16,118,0
06/03/2016 07:15:00 PDT,7.79,132,0
06/03/2016 07:30:00 PDT,7.61,125,0
06/03/2016 07:45:00 PDT,9.03,133,0
06/03/2016 08:00:00 PDT,8.23,134,0
06/03/2016 08:15:00 PDT,8.14,121,0
06/03/2016 08:30:00 PDT,9.54,127,0
06/03/2016 08:45:00 PDT,9.33,139,0
06/03/2016 09:00:00 PDT,8.61,125,0
06/03/2016 09:15:00 PDT,7.51,115,0
06/03/2016 09:30:00 PDT,8.53,111,0
06/03/2016 09:45:00 PDT,5.66,106,0
06/03/2016 10:00:00 PDT,5.73,105,0
06/03/2016 10:15:00 PDT,7.21,107,0
06/03/2016 10:30:00 PDT,7.72,118,0
06/03/2016 10:45:00 PDT,7.7,120,0
06/03/2016 11:00:00 PDT,6.12,96,0
06/03/2016 11:15:00 PDT,7.36,108,0
06/03/2016 11:30:00 PDT,6.13,99,0
06/03/2016 11:45:00 PDT,6.35,95,0
06/03/2016 12:00:00 PDT,6.1,91,0
06/03/2016 12:15:00 PDT,6.79,101,0
06/03/2016 12:30:00 PDT,5.16,86,0
06/03/2016 12:45:00 PDT,7.64,103,0
06/03/2016 13:00:00 PDT,7.1,97,0
06/03/2016 13:15:00 PDT,7.16,100,0
06/03/2016 13:30:00 PDT,6.18,91,0
06/03/2016 13:45:00 PDT,4.97,86,0
06/03/2016 14:00:00 PDT,6.35,102,0
06/03/2016 14:15:00 PDT,6.28,97,0
06/03/2016 14:30:00 PDT,5.2,87,0
06/03/2016 14:45:00 PDT,7.38,116,0
06/03/2016 15:00:00 PDT,7.24,122,0
06/03/2016 15:15:00 PDT,5.9,109,0
06/03/2016 15:30:00 PDT,5.02,89,0
06/03/2016 15:45:00 PDT,5.06,88,0
06/03/2016 16:00:00 PDT,5.89,103,0
06/03/2016 16:15:00 PDT,5.92,106,0
06/03/2016 16:30:00 PDT,5.41,93,0
06/03/2016 16:45:00 PDT,7.86,103,0
06/03/2016 17:00:00 PDT,6.23,99,0
