Start Date: 05/01/2016 00:00:00 Pacific Daylight Time,,,
End Date: 05/08/2016 00:00:00 Pacific Daylight Time,,,
Reporting interval: 15 minutes,,,
,,,
Results for Sensor Zone '8_1' in AP: 'apeg226',,,
Time,Occup (%),Volume,Median Speed (mph)
05/01/2016 15:15:00 PDT,0.8,16,0
05/01/2016 15:30:00 PDT,1.1,20,0
05/01/2016 15:45:00 PDT,0.39,7,0
05/01/2016 16:00:00 PDT,0.68,13,0
05/01/2016 16:15:00 PDT,0.66,12,0
05/01/2016 16:30:00 PDT,0.6,11,0
05/01/2016 16:45:00 PDT,1.29,23,0
05/01/2016 17:00:00 PDT,0.73,15,0
05/01/2016 17:15:00 PDT,1.75,26,0
05/01/2016 17:30:00 PDT,1.08,19,0
05/01/2016 17:45:00 PDT,0.63,11,0
05/01/2016 18:00:00 PDT,0.81,15,0
05/01/2016 18:15:00 PDT,1.09,21,0
05/01/2016 18:30:00 PDT,0.54,9,0
05/01/2016 18:45:00 PDT,0.66,17,0
05/01/2016 19:00:00 PDT,0.81,17,0
05/01/2016 19:15:00 PDT,0.65,10,0
05/01/2016 19:30:00 PDT,0.65,12,0
05/01/2016 19:45:00 PDT,0.5,8,0
05/01/2016 20:00:00 PDT,0.26,5,0
05/01/2016 20:15:00 PDT,0.7,13,0
05/01/2016 20:30:00 PDT,0.27,5,0
05/01/2016 20:45:00 PDT,0.28,4,0
05/01/2016 21:00:00 PDT,0.58,9,0
05/01/2016 21:15:00 PDT,0.38,8,0
05/01/2016 21:30:00 PDT,0.7,11,0
05/01/2016 21:45:00 PDT,0.34,8,0
05/01/2016 22:00:00 PDT,0.26,5,0
05/01/2016 22:15:00 PDT,0.12,3,0
05/01/2016 22:30:00 PDT,0.1,2,0
05/01/2016 22:45:00 PDT,0.26,5,0
05/01/2016 23:00:00 PDT,0.37,7,0
05/01/2016 23:15:00 PDT,0.11,2,0
05/01/2016 23:30:00 PDT,0.04,1,0
05/01/2016 23:45:00 PDT,0.07,1,0
05/02/2016 00:00:00 PDT,0.04,1,0
05/02/2016 00:15:00 PDT,0,0,0
05/02/2016 00:30:00 PDT,0.14,3,0
05/02/2016 00:45:00 PDT,0.06,1,0
05/02/2016 01:00:00 PDT,0,0,0
05/02/2016 01:15:00 PDT,0,0,0
05/02/2016 01:30:00 PDT,0,0,0
05/02/2016 01:45:00 PDT,0,0,0
05/02/2016 02:00:00 PDT,0,0,0
05/02/2016 02:15:00 PDT,0,0,0
05/02/2016 02:30:00 PDT,0.07,1,0
05/02/2016 02:45:00 PDT,0.1,2,0
05/02/2016 03:00:00 PDT,0,0,0
05/02/2016 03:15:00 PDT,0,0,0
05/02/2016 03:30:00 PDT,0,0,0
05/02/2016 03:45:00 PDT,0.1,2,0
05/02/2016 04:00:00 PDT,0.11,2,0
05/02/2016 04:15:00 PDT,0.12,3,0
05/02/2016 04:30:00 PDT,0,0,0
05/02/2016 04:45:00 PDT,0.15,1,0
05/02/2016 05:00:00 PDT,0.3,2,0
05/02/2016 05:15:00 PDT,0.09,2,0
05/02/2016 05:30:00 PDT,0.19,3,0
05/02/2016 05:45:00 PDT,0.12,2,0
05/02/2016 06:00:00 PDT,1.07,18,0
05/02/2016 06:15:00 PDT,0.49,11,0
05/02/2016 06:30:00 PDT,0.72,13,0
05/02/2016 06:45:00 PDT,0.74,15,0
05/02/2016 07:00:00 PDT,0.78,15,0
05/02/2016 07:15:00 PDT,1.5,26,0
05/02/2016 07:30:00 PDT,0.98,18,0
05/02/2016 07:45:00 PDT,1.9,35,0
05/02/2016 08:00:00 PDT,1.7,29,0
05/02/2016 08:15:00 PDT,1.83,33,0
05/02/2016 08:30:00 PDT,1.73,28,0
05/02/2016 08:45:00 PDT,1.32,24,0
05/02/2016 09:00:00 PDT,1.29,27,0
05/02/2016 09:15:00 PDT,1.3,23,0
05/02/2016 09:30:00 PDT,1.36,21,0
05/02/2016 09:45:00 PDT,0.91,18,0
05/02/2016 10:00:00 PDT,1.7,27,0
05/02/2016 10:15:00 PDT,1.83,31,0
05/02/2016 10:30:00 PDT,0.7,16,0
05/02/2016 10:45:00 PDT,0.99,17,0
05/02/2016 11:00:00 PDT,1.41,19,0
05/02/2016 11:15:00 PDT,0.74,15,0
05/02/2016 11:30:00 PDT,1.29,15,0
05/02/2016 11:45:00 PDT,1.1,18,0
05/02/2016 12:00:00 PDT,0.83,16,0
05/02/2016 12:15:00 PDT,0.76,14,0
05/02/2016 12:30:00 PDT,0.5,9,0
05/02/2016 12:45:00 PDT,1.12,19,0
05/02/2016 13:00:00 PDT,0.83,14,0
05/02/2016 13:15:00 PDT,1.06,18,0
05/02/2016 13:30:00 PDT,0.86,19,0
05/02/2016 13:45:00 PDT,1.08,15,0
05/02/2016 14:00:00 PDT,0.52,11,0
05/02/2016 14:15:00 PDT,0.74,12,0
05/02/2016 14:30:00 PDT,1.55,22,0
05/02/2016 14:45:00 PDT,0.73,16,0
05/02/2016 15:00:00 PDT,0.71,14,0
05/02/2016 15:15:00 PDT,1.07,15,0
05/02/2016 15:30:00 PDT,0.96,18,0
05/02/2016 15:45:00 PDT,1.01,18,0
05/02/2016 16:00:00 PDT,1.19,15,0
05/02/2016 16:15:00 PDT,1.15,20,0
05/02/2016 16:30:00 PDT,1.16,24,0
05/02/2016 16:45:00 PDT,1.45,26,0
05/02/2016 17:00:00 PDT,1.4,25,0
05/02/2016 17:15:00 PDT,0.68,14,0
05/02/2016 17:30:00 PDT,1.1,20,0
05/02/2016 17:45:00 PDT,1.57,29,0
05/02/2016 18:00:00 PDT,1.04,20,0
05/02/2016 18:15:00 PDT,0.75,16,0
05/02/2016 18:30:00 PDT,0.63,13,0
05/02/2016 18:45:00 PDT,0.69,13,0
05/02/2016 19:00:00 PDT,0.81,16,0
05/02/2016 19:15:00 PDT,0.62,12,0
05/02/2016 19:30:00 PDT,0.62,11,0
05/02/2016 19:45:00 PDT,0.86,15,0
05/02/2016 20:00:00 PDT,0.5,10,0
05/02/2016 20:15:00 PDT,0.43,7,0
05/02/2016 20:30:00 PDT,0.36,8,0
05/02/2016 20:45:00 PDT,0.79,8,0
05/02/2016 21:00:00 PDT,0.6,12,0
05/02/2016 21:15:00 PDT,0.23,4,0
05/02/2016 21:30:00 PDT,0.74,13,0
05/02/2016 21:45:00 PDT,0.29,4,0
05/02/2016 22:00:00 PDT,0.36,5,0
05/02/2016 22:15:00 PDT,0.44,10,0
05/02/2016 22:30:00 PDT,0.59,8,0
05/02/2016 22:45:00 PDT,0.06,1,0
05/02/2016 23:00:00 PDT,0,0,0
05/02/2016 23:15:00 PDT,0.36,7,0
05/02/2016 23:30:00 PDT,0.19,5,0
05/02/2016 23:45:00 PDT,0.09,2,0
05/03/2016 00:00:00 PDT,0.15,4,0
05/03/2016 00:15:00 PDT,0.21,3,0
05/03/2016 00:30:00 PDT,0.03,1,0
05/03/2016 00:45:00 PDT,0,0,0
05/03/2016 01:00:00 PDT,0.09,2,0
05/03/2016 01:15:00 PDT,0.01,1,0
05/03/2016 01:30:00 PDT,0,0,0
05/03/2016 01:45:00 PDT,0,0,0
05/03/2016 02:00:00 PDT,0,0,0
05/03/2016 02:15:00 PDT,0,0,0
05/03/2016 02:30:00 PDT,0.07,2,0
05/03/2016 02:45:00 PDT,0,0,0
05/03/2016 03:00:00 PDT,0,0,0
05/03/2016 03:15:00 PDT,0.04,1,0
05/03/2016 03:30:00 PDT,0,0,0
05/03/2016 03:45:00 PDT,0.1,2,0
05/03/2016 04:00:00 PDT,0.21,1,0
05/03/2016 04:15:00 PDT,0.08,1,0
05/03/2016 04:30:00 PDT,0.14,2,0
05/03/2016 04:45:00 PDT,0,0,0
05/03/2016 05:00:00 PDT,0.17,3,0
05/03/2016 05:15:00 PDT,0.26,5,0
05/03/2016 05:30:00 PDT,0.3,6,0
05/03/2016 05:45:00 PDT,0.44,9,0
05/03/2016 06:00:00 PDT,0.6,13,0
05/03/2016 06:15:00 PDT,0.85,17,0
05/03/2016 06:30:00 PDT,0.5,11,0
05/03/2016 06:45:00 PDT,0.7,13,0
05/03/2016 07:00:00 PDT,1.5,27,0
05/03/2016 07:15:00 PDT,1.45,28,0
05/03/2016 07:30:00 PDT,1.7,31,0
05/03/2016 07:45:00 PDT,1.63,30,0
05/03/2016 08:00:00 PDT,2.14,35,0
05/03/2016 08:15:00 PDT,1.21,20,0
05/03/2016 08:30:00 PDT,1.92,39,0
05/03/2016 08:45:00 PDT,1.65,25,0
05/03/2016 09:00:00 PDT,2.46,41,0
05/03/2016 09:15:00 PDT,1.71,26,0
05/03/2016 09:30:00 PDT,1.4,26,0
05/03/2016 09:45:00 PDT,3.41,22,0
05/03/2016 10:00:00 PDT,0.87,16,0
05/03/2016 10:15:00 PDT,0.84,17,0
05/03/2016 10:30:00 PDT,1.09,20,0
05/03/2016 10:45:00 PDT,0.64,13,0
05/03/2016 11:00:00 PDT,0.84,13,0
05/03/2016 11:15:00 PDT,1.38,21,0
05/03/2016 11:30:00 PDT,0.9,16,0
05/03/2016 11:45:00 PDT,1.11,17,0
05/03/2016 12:00:00 PDT,1.12,18,0
05/03/2016 12:15:00 PDT,2.3,34,0
05/03/2016 12:30:00 PDT,0.99,18,0
05/03/2016 12:45:00 PDT,1.1,17,0
05/03/2016 13:00:00 PDT,1.03,19,0
05/03/2016 13:15:00 PDT,0.82,14,0
05/03/2016 13:30:00 PDT,1,16,0
05/03/2016 13:45:00 PDT,1.47,20,0
05/03/2016 14:00:00 PDT,0.61,10,0
05/03/2016 14:15:00 PDT,0.42,8,0
05/03/2016 14:30:00 PDT,1.14,18,0
05/03/2016 14:45:00 PDT,0.68,12,0
05/03/2016 15:00:00 PDT,0.7,16,0
05/03/2016 15:15:00 PDT,0.85,17,0
05/03/2016 15:30:00 PDT,1.13,20,0
05/03/2016 15:45:00 PDT,1.02,20,0
05/03/2016 16:00:00 PDT,1.07,19,0
05/03/2016 16:15:00 PDT,1.21,23,0
05/03/2016 16:30:00 PDT,2.4,24,0
05/03/2016 16:45:00 PDT,1.26,23,0
05/03/2016 17:00:00 PDT,1.27,24,0
05/03/2016 17:15:00 PDT,2.07,37,0
05/03/2016 17:30:00 PDT,1.68,28,0
05/03/2016 17:45:00 PDT,1.17,22,0
05/03/2016 18:00:00 PDT,1.59,33,0
05/03/2016 18:15:00 PDT,1.41,32,0
05/03/2016 18:30:00 PDT,0.84,16,0
05/03/2016 18:45:00 PDT,1.11,19,0
05/03/2016 19:00:00 PDT,0.87,16,0
05/03/2016 19:15:00 PDT,0.69,13,0
05/03/2016 19:30:00 PDT,0.68,12,0
05/03/2016 19:45:00 PDT,1.2,15,0
05/03/2016 20:00:00 PDT,0.92,18,0
05/03/2016 20:15:00 PDT,0.77,14,0
05/03/2016 20:30:00 PDT,5.66,9,0
05/03/2016 20:45:00 PDT,1.15,18,0
05/03/2016 21:00:00 PDT,0.32,7,0
05/03/2016 21:15:00 PDT,1.23,17,0
05/03/2016 21:30:00 PDT,0.69,13,0
05/03/2016 21:45:00 PDT,0.4,6,0
05/03/2016 22:00:00 PDT,0.62,12,0
05/03/2016 22:15:00 PDT,0.21,4,0
05/03/2016 22:30:00 PDT,0.31,5,0
05/03/2016 22:45:00 PDT,0.27,5,0
05/03/2016 23:00:00 PDT,0.37,9,0
05/03/2016 23:15:00 PDT,0.33,7,0
05/03/2016 23:30:00 PDT,0.19,3,0
05/03/2016 23:45:00 PDT,0.26,5,0
05/04/2016 00:00:00 PDT,0.17,3,0
05/04/2016 00:15:00 PDT,0.06,2,0
05/04/2016 00:30:00 PDT,0.22,4,0
05/04/2016 00:45:00 PDT,0.06,1,0
05/04/2016 01:00:00 PDT,0.05,1,0
05/04/2016 01:15:00 PDT,0.03,1,0
05/04/2016 01:30:00 PDT,0,0,0
05/04/2016 01:45:00 PDT,0.11,2,0
05/04/2016 02:00:00 PDT,0.09,2,0
05/04/2016 02:15:00 PDT,0,0,0
05/04/2016 02:30:00 PDT,0.04,1,0
05/04/2016 02:45:00 PDT,0,0,0
05/04/2016 03:00:00 PDT,0,0,0
05/04/2016 03:15:00 PDT,0.05,1,0
05/04/2016 03:30:00 PDT,0,0,0
05/04/2016 03:45:00 PDT,0.05,1,0
05/04/2016 04:00:00 PDT,0.09,1,0
05/04/2016 04:15:00 PDT,0.07,2,0
05/04/2016 04:30:00 PDT,0.14,4,0
05/04/2016 04:45:00 PDT,0.07,1,0
05/04/2016 05:00:00 PDT,0.09,1,0
05/04/2016 05:15:00 PDT,0.38,8,0
05/04/2016 05:30:00 PDT,0.35,4,0
05/04/2016 05:45:00 PDT,0.15,2,0
05/04/2016 06:00:00 PDT,0.94,17,0
05/04/2016 06:15:00 PDT,1.87,19,0
05/04/2016 06:30:00 PDT,0.45,7,0
05/04/2016 06:45:00 PDT,0.88,13,0
05/04/2016 07:00:00 PDT,0.42,9,0
05/04/2016 07:15:00 PDT,1.23,21,0
05/04/2016 07:30:00 PDT,1.57,25,0
05/04/2016 07:45:00 PDT,1.16,25,0
05/04/2016 08:00:00 PDT,1.98,34,0
05/04/2016 08:15:00 PDT,1.38,26,0
05/04/2016 08:30:00 PDT,1.88,32,0
05/04/2016 08:45:00 PDT,1.76,34,0
05/04/2016 09:00:00 PDT,1.47,28,0
05/04/2016 09:15:00 PDT,2.58,36,0
05/04/2016 09:30:00 PDT,1.02,17,0
05/04/2016 09:45:00 PDT,1.44,27,0
05/04/2016 10:00:00 PDT,0.66,13,0
05/04/2016 10:15:00 PDT,0.88,15,0
05/04/2016 10:30:00 PDT,0.84,16,0
05/04/2016 10:45:00 PDT,0.91,17,0
05/04/2016 11:00:00 PDT,0.54,11,0
05/04/2016 11:15:00 PDT,1.06,18,0
05/04/2016 11:30:00 PDT,1,19,0
05/04/2016 11:45:00 PDT,1.17,21,0
05/04/2016 12:00:00 PDT,0.93,14,0
05/04/2016 12:15:00 PDT,0.84,15,0
05/04/2016 12:30:00 PDT,1.37,22,0
05/04/2016 12:45:00 PDT,1.11,18,0
05/04/2016 13:00:00 PDT,1.25,19,0
05/04/2016 13:15:00 PDT,0.99,16,0
05/04/2016 13:30:00 PDT,0.94,13,0
05/04/2016 13:45:00 PDT,0.88,15,0
05/04/2016 14:00:00 PDT,0.56,12,0
05/04/2016 14:15:00 PDT,0.73,9,0
05/04/2016 14:30:00 PDT,0.67,10,0
05/04/2016 14:45:00 PDT,1.46,23,0
05/04/2016 15:00:00 PDT,1.1,20,0
05/04/2016 15:15:00 PDT,1.09,17,0
05/04/2016 15:30:00 PDT,0.88,16,0
05/04/2016 15:45:00 PDT,1.07,21,0
05/04/2016 16:00:00 PDT,1.05,15,0
05/04/2016 16:15:00 PDT,0.94,18,0
05/04/2016 16:30:00 PDT,0.81,14,0
05/04/2016 16:45:00 PDT,1.12,23,0
05/04/2016 17:00:00 PDT,1.61,28,0
05/04/2016 17:15:00 PDT,2.3,39,0
05/04/2016 17:30:00 PDT,1.66,29,0
05/04/2016 17:45:00 PDT,1.6,31,0
05/04/2016 18:00:00 PDT,1.65,30,0
05/04/2016 18:15:00 PDT,1.77,33,0
05/04/2016 18:30:00 PDT,1.35,22,0
05/04/2016 18:45:00 PDT,0.7,13,0
05/04/2016 19:00:00 PDT,1.11,17,0
05/04/2016 19:15:00 PDT,1.18,22,0
05/04/2016 19:30:00 PDT,0.83,17,0
05/04/2016 19:45:00 PDT,0.75,12,0
05/04/2016 20:00:00 PDT,0.85,16,0
05/04/2016 20:15:00 PDT,0.87,16,0
05/04/2016 20:30:00 PDT,0.83,13,0
05/04/2016 20:45:00 PDT,0.94,20,0
05/04/2016 21:00:00 PDT,0.49,8,0
05/04/2016 21:15:00 PDT,0.46,9,0
05/04/2016 21:30:00 PDT,0.8,13,0
05/04/2016 21:45:00 PDT,0.44,9,0
05/04/2016 22:00:00 PDT,0.54,9,0
05/04/2016 22:15:00 PDT,0.42,7,0
05/04/2016 22:30:00 PDT,0.57,9,0
05/04/2016 22:45:00 PDT,0.16,3,0
05/04/2016 23:00:00 PDT,0.3,6,0
05/04/2016 23:15:00 PDT,0.25,5,0
05/04/2016 23:30:00 PDT,0.06,2,0
05/04/2016 23:45:00 PDT,0.1,1,0
05/05/2016 00:00:00 PDT,0.07,2,0
05/05/2016 00:15:00 PDT,0.08,2,0
05/05/2016 00:30:00 PDT,0.08,2,0
05/05/2016 00:45:00 PDT,0.06,1,0
05/05/2016 01:00:00 PDT,0.13,3,0
05/05/2016 01:15:00 PDT,0.07,1,0
05/05/2016 01:30:00 PDT,0,0,0
05/05/2016 01:45:00 PDT,0.04,1,0
05/05/2016 02:00:00 PDT,0.05,1,0
05/05/2016 02:15:00 PDT,0,0,0
05/05/2016 02:30:00 PDT,0.05,1,0
05/05/2016 02:45:00 PDT,0,0,0
05/05/2016 03:00:00 PDT,0.08,1,0
05/05/2016 03:15:00 PDT,0,0,0
05/05/2016 03:30:00 PDT,0,1,0
05/05/2016 03:45:00 PDT,0.05,1,0
05/05/2016 04:00:00 PDT,0.16,3,0
05/05/2016 04:15:00 PDT,0,0,0
05/05/2016 04:30:00 PDT,0.04,1,0
05/05/2016 04:45:00 PDT,0.09,2,0
05/05/2016 05:00:00 PDT,0,0,0
05/05/2016 05:15:00 PDT,0.2,4,0
05/05/2016 05:30:00 PDT,0.33,5,0
05/05/2016 05:45:00 PDT,0.31,7,0
05/05/2016 06:00:00 PDT,0.38,8,0
05/05/2016 06:15:00 PDT,0.66,13,0
05/05/2016 06:30:00 PDT,0.47,9,0
05/05/2016 06:45:00 PDT,0.95,17,0
05/05/2016 07:00:00 PDT,0.81,15,0
05/05/2016 07:15:00 PDT,0.95,16,0
05/05/2016 07:30:00 PDT,0.74,14,0
05/05/2016 07:45:00 PDT,2.16,40,0
05/05/2016 08:00:00 PDT,1.88,37,0
05/05/2016 08:15:00 PDT,1.9,31,0
05/05/2016 08:30:00 PDT,1.79,34,0
05/05/2016 08:45:00 PDT,1.69,29,0
05/05/2016 09:00:00 PDT,1.72,32,0
05/05/2016 09:15:00 PDT,1.78,31,0
05/05/2016 09:30:00 PDT,1.4,25,0
05/05/2016 09:45:00 PDT,2.12,36,0
05/05/2016 10:00:00 PDT,1.31,25,0
05/05/2016 10:15:00 PDT,0.64,10,0
05/05/2016 10:30:00 PDT,1.27,21,0
05/05/2016 10:45:00 PDT,1.35,18,0
05/05/2016 11:00:00 PDT,0.85,15,0
05/05/2016 11:15:00 PDT,1.2,22,0
05/05/2016 11:30:00 PDT,1.05,17,0
05/05/2016 11:45:00 PDT,1.53,20,0
05/05/2016 12:00:00 PDT,1.3,23,0
05/05/2016 12:15:00 PDT,0.89,18,0
05/05/2016 12:30:00 PDT,1.19,23,0
05/05/2016 12:45:00 PDT,1.05,15,0
05/05/2016 13:00:00 PDT,1.52,22,0
05/05/2016 13:15:00 PDT,1.13,21,0
05/05/2016 13:30:00 PDT,1.13,19,0
05/05/2016 13:45:00 PDT,1.08,16,0
05/05/2016 14:00:00 PDT,0.42,10,0
05/05/2016 14:15:00 PDT,0.77,14,0
05/05/2016 14:30:00 PDT,1.05,18,0
05/05/2016 14:45:00 PDT,0.61,10,0
05/05/2016 15:00:00 PDT,1.27,23,0
05/05/2016 15:15:00 PDT,0.99,17,0
05/05/2016 15:30:00 PDT,1.08,21,0
05/05/2016 15:45:00 PDT,0.98,16,0
05/05/2016 16:00:00 PDT,1.23,24,0
05/05/2016 16:15:00 PDT,1.28,24,0
05/05/2016 16:30:00 PDT,0.96,19,0
05/05/2016 16:45:00 PDT,1.5,29,0
05/05/2016 17:00:00 PDT,1.3,23,0
05/05/2016 17:15:00 PDT,1.45,26,0
05/05/2016 17:30:00 PDT,0.9,18,0
05/05/2016 17:45:00 PDT,1.09,19,0
05/05/2016 18:00:00 PDT,1.84,33,0
05/05/2016 18:15:00 PDT,1.93,34,0
05/05/2016 18:30:00 PDT,1.35,25,0
05/05/2016 18:45:00 PDT,0.8,15,0
05/05/2016 19:00:00 PDT,0.76,15,0
05/05/2016 19:15:00 PDT,0.79,16,0
05/05/2016 19:30:00 PDT,0.72,14,0
05/05/2016 19:45:00 PDT,1.55,13,0
05/05/2016 20:00:00 PDT,0.93,14,0
05/05/2016 20:15:00 PDT,0.81,16,0
05/05/2016 20:30:00 PDT,0.48,9,0
05/05/2016 20:45:00 PDT,0.78,12,0
05/05/2016 21:00:00 PDT,0.62,10,0
05/05/2016 21:15:00 PDT,0.55,9,0
05/05/2016 21:30:00 PDT,0.82,15,0
05/05/2016 21:45:00 PDT,1.03,17,0
05/05/2016 22:00:00 PDT,0.49,9,0
05/05/2016 22:15:00 PDT,0.47,7,0
05/05/2016 22:30:00 PDT,0.51,9,0
05/05/2016 22:45:00 PDT,0.38,8,0
05/05/2016 23:00:00 PDT,0.42,9,0
05/05/2016 23:15:00 PDT,0.13,2,0
05/05/2016 23:30:00 PDT,0.34,6,0
05/05/2016 23:45:00 PDT,0.28,6,0
05/06/2016 00:00:00 PDT,0.22,4,0
05/06/2016 00:15:00 PDT,0,0,0
05/06/2016 00:30:00 PDT,0.25,4,0
05/06/2016 00:45:00 PDT,0.05,1,0
05/06/2016 01:00:00 PDT,0.18,4,0
05/06/2016 01:15:00 PDT,0.1,2,0
05/06/2016 01:30:00 PDT,0.05,1,0
05/06/2016 01:45:00 PDT,0,0,0
05/06/2016 02:00:00 PDT,0.07,2,0
05/06/2016 02:15:00 PDT,0.03,1,0
05/06/2016 02:30:00 PDT,0.07,1,0
05/06/2016 02:45:00 PDT,0,0,0
05/06/2016 03:00:00 PDT,0.1,1,0
05/06/2016 03:15:00 PDT,0.03,1,0
05/06/2016 03:30:00 PDT,0,0,0
05/06/2016 03:45:00 PDT,0.07,1,0
05/06/2016 04:00:00 PDT,0.15,3,0
05/06/2016 04:15:00 PDT,0,0,0
05/06/2016 04:30:00 PDT,0.04,1,0
05/06/2016 04:45:00 PDT,0.02,1,0
05/06/2016 05:00:00 PDT,0.09,2,0
05/06/2016 05:15:00 PDT,0.22,4,0
05/06/2016 05:30:00 PDT,0.32,7,0
05/06/2016 05:45:00 PDT,0.41,9,0
05/06/2016 06:00:00 PDT,0.69,11,0
05/06/2016 06:15:00 PDT,0.74,12,0
05/06/2016 06:30:00 PDT,1.03,15,0
05/06/2016 06:45:00 PDT,0.83,12,0
05/06/2016 07:00:00 PDT,1.65,22,0
05/06/2016 07:15:00 PDT,1.01,17,0
05/06/2016 07:30:00 PDT,1.44,24,0
05/06/2016 07:45:00 PDT,1.72,33,0
05/06/2016 08:00:00 PDT,1.66,29,0
05/06/2016 08:15:00 PDT,2,31,0
05/06/2016 08:30:00 PDT,2.56,46,0
05/06/2016 08:45:00 PDT,1.38,25,0
05/06/2016 09:00:00 PDT,1.76,29,0
05/06/2016 09:15:00 PDT,1.32,25,0
05/06/2016 09:30:00 PDT,1.56,29,0
05/06/2016 09:45:00 PDT,1.79,31,0
05/06/2016 10:00:00 PDT,1.65,30,0
05/06/2016 10:15:00 PDT,0.84,14,0
05/06/2016 10:30:00 PDT,0.93,19,0
05/06/2016 10:45:00 PDT,1.17,15,0
05/06/2016 11:00:00 PDT,1.17,19,0
05/06/2016 11:15:00 PDT,1.32,23,0
05/06/2016 11:30:00 PDT,0.94,17,0
05/06/2016 11:45:00 PDT,1.05,18,0
05/06/2016 12:00:00 PDT,1.19,20,0
05/06/2016 12:15:00 PDT,0.89,17,0
05/06/2016 12:30:00 PDT,1.39,20,0
05/06/2016 12:45:00 PDT,0.89,17,0
05/06/2016 13:00:00 PDT,1.09,19,0
05/06/2016 13:15:00 PDT,0.94,17,0
05/06/2016 13:30:00 PDT,1.35,23,0
05/06/2016 13:45:00 PDT,1,18,0
05/06/2016 14:00:00 PDT,0.89,18,0
05/06/2016 14:15:00 PDT,1.18,21,0
05/06/2016 14:30:00 PDT,0.74,11,0
05/06/2016 14:45:00 PDT,1.06,18,0
05/06/2016 15:00:00 PDT,0.72,17,0
05/06/2016 15:15:00 PDT,1.47,28,0
05/06/2016 15:30:00 PDT,1.11,19,0
05/06/2016 15:45:00 PDT,0.73,15,0
05/06/2016 16:00:00 PDT,1.27,23,0
05/06/2016 16:15:00 PDT,1.33,25,0
05/06/2016 16:30:00 PDT,1.47,28,0
05/06/2016 16:45:00 PDT,1.55,30,0
05/06/2016 17:00:00 PDT,1.14,23,0
05/06/2016 17:15:00 PDT,0.99,21,0
05/06/2016 17:30:00 PDT,1.65,25,0
05/06/2016 17:45:00 PDT,1.04,22,0
