Start Date: 05/22/2016 00:00:00 Pacific Daylight Time,,,
End Date: 05/29/2016 00:00:00 Pacific Daylight Time,,,
Reporting interval: 15 minutes,,,
,,,
Results for Sensor Zone '8_1' in AP: 'apeg226',,,
Time,Occup (%),Volume,Median Speed (mph)
05/23/2016 19:30:00 PDT,2.76,59,0
05/23/2016 19:45:00 PDT,8.1,42,0
05/23/2016 20:00:00 PDT,2.85,52,0
05/23/2016 20:15:00 PDT,3.08,54,0
05/23/2016 20:30:00 PDT,2.59,51,0
05/23/2016 20:45:00 PDT,2.28,46,0
05/23/2016 21:00:00 PDT,2.92,60,0
05/23/2016 21:15:00 PDT,2.61,52,0
05/23/2016 21:30:00 PDT,3.72,68,0
05/23/2016 21:45:00 PDT,2.49,49,0
05/23/2016 22:00:00 PDT,2.3,45,0
05/23/2016 22:15:00 PDT,3.13,61,0
05/23/2016 22:30:00 PDT,1.35,29,0
05/23/2016 22:45:00 PDT,1.43,31,0
05/23/2016 23:00:00 PDT,1.16,24,0
05/23/2016 23:15:00 PDT,1.09,23,0
05/23/2016 23:30:00 PDT,0.71,15,0
05/23/2016 23:45:00 PDT,0.75,15,0
05/24/2016 00:00:00 PDT,0.4,10,0
05/24/2016 00:15:00 PDT,0.5,12,0
05/24/2016 00:30:00 PDT,0.28,6,0
05/24/2016 00:45:00 PDT,0.21,5,0
05/24/2016 01:00:00 PDT,0.3,6,0
05/24/2016 01:15:00 PDT,0.23,5,0
05/24/2016 01:30:00 PDT,0.24,6,0
05/24/2016 01:45:00 PDT,0.08,2,0
05/24/2016 02:00:00 PDT,0.32,7,0
05/24/2016 02:15:00 PDT,0.12,3,0
05/24/2016 02:30:00 PDT,0.27,6,0
05/24/2016 02:45:00 PDT,0.39,11,0
05/24/2016 03:00:00 PDT,0.17,4,0
05/24/2016 03:15:00 PDT,0.41,9,0
05/24/2016 03:30:00 PDT,0.32,8,0
05/24/2016 03:45:00 PDT,0.56,11,0
05/24/2016 04:00:00 PDT,0.85,19,0
05/24/2016 04:15:00 PDT,0.58,14,0
05/24/2016 04:30:00 PDT,1.4,32,0
05/24/2016 04:45:00 PDT,1.44,35,0
05/24/2016 05:00:00 PDT,1.77,44,0
05/24/2016 05:15:00 PDT,2.51,60,0
05/24/2016 05:30:00 PDT,4.42,95,0
05/24/2016 05:45:00 PDT,6.08,116,0
05/24/2016 06:00:00 PDT,4.94,96,0
05/24/2016 06:15:00 PDT,6.78,130,0
05/24/2016 06:30:00 PDT,7.08,125,0
05/24/2016 06:45:00 PDT,9.11,122,0
05/24/2016 07:00:00 PDT,6.68,117,0
05/24/2016 07:15:00 PDT,5.79,104,0
05/24/2016 07:30:00 PDT,6.39,114,0
05/24/2016 07:45:00 PDT,9.59,116,0
05/24/2016 08:00:00 PDT,8.1,119,0
05/24/2016 08:15:00 PDT,8.79,125,0
05/24/2016 08:30:00 PDT,8.58,129,0
05/24/2016 08:45:00 PDT,7.62,125,0
05/24/2016 09:00:00 PDT,9.67,133,0
05/24/2016 09:15:00 PDT,7.27,105,0
05/24/2016 09:30:00 PDT,7.89,116,0
05/24/2016 09:45:00 PDT,7.84,108,0
05/24/2016 10:00:00 PDT,8.01,107,0
05/24/2016 10:15:00 PDT,6.25,98,0
05/24/2016 10:30:00 PDT,7.24,110,0
05/24/2016 10:45:00 PDT,7.08,117,0
05/24/2016 11:00:00 PDT,6.69,101,0
05/24/2016 11:15:00 PDT,6.83,99,0
05/24/2016 11:30:00 PDT,6.05,88,0
05/24/2016 11:45:00 PDT,7.35,109,0
05/24/2016 12:00:00 PDT,6.35,89,0
05/24/2016 12:15:00 PDT,7.04,101,0
05/24/2016 12:30:00 PDT,7.21,99,0
05/24/2016 12:45:00 PDT,7.2,107,0
05/24/2016 13:00:00 PDT,6.12,97,0
05/24/2016 13:15:00 PDT,5.89,94,0
05/24/2016 13:30:00 PDT,6.33,97,0
05/24/2016 13:45:00 PDT,4.71,87,0
05/24/2016 14:00:00 PDT,3.91,73,0
05/24/2016 14:15:00 PDT,4.65,77,0
05/24/2016 14:30:00 PDT,5.76,100,0
05/24/2016 14:45:00 PDT,5.76,103,0
05/24/2016 15:00:00 PDT,6.7,99,0
05/24/2016 15:15:00 PDT,6.32,112,0
05/24/2016 15:30:00 PDT,6.03,100,0
05/24/2016 15:45:00 PDT,6.16,112,0
05/24/2016 16:00:00 PDT,6.84,106,0
05/24/2016 16:15:00 PDT,6.97,118,0
05/24/2016 16:30:00 PDT,6.08,119,0
05/24/2016 16:45:00 PDT,6.76,110,0
05/24/2016 17:00:00 PDT,5.47,93,0
05/24/2016 17:15:00 PDT,6.73,114,0
05/24/2016 17:30:00 PDT,7.08,105,0
05/24/2016 17:45:00 PDT,6.16,102,0
05/24/2016 18:00:00 PDT,4.68,78,0
05/24/2016 18:15:00 PDT,6.29,108,0
05/24/2016 18:30:00 PDT,2.72,48,0
05/24/2016 18:45:00 PDT,4.93,82,0
05/24/2016 19:00:00 PDT,4.53,84,0
05/24/2016 19:15:00 PDT,3.95,74,0
05/24/2016 19:30:00 PDT,3.52,62,0
05/24/2016 19:45:00 PDT,4.11,71,0
05/24/2016 20:00:00 PDT,2.59,55,0
05/24/2016 20:15:00 PDT,3.24,50,0
05/24/2016 20:30:00 PDT,3.18,59,0
05/24/2016 20:45:00 PDT,2.56,50,0
05/24/2016 21:00:00 PDT,2.33,44,0
05/24/2016 21:15:00 PDT,3.4,59,0
05/24/2016 21:30:00 PDT,2.94,59,0
05/24/2016 21:45:00 PDT,2.27,46,0
05/24/2016 22:00:00 PDT,2.4,46,0
05/24/2016 22:15:00 PDT,2.12,42,0
05/24/2016 22:30:00 PDT,2.56,55,0
05/24/2016 22:45:00 PDT,1.76,39,0
05/24/2016 23:00:00 PDT,1.45,32,0
05/24/2016 23:15:00 PDT,1.08,23,0
05/24/2016 23:30:00 PDT,0.69,17,0
05/24/2016 23:45:00 PDT,0.61,13,0
05/25/2016 00:00:00 PDT,0.66,14,0
05/25/2016 00:15:00 PDT,0.5,12,0
05/25/2016 00:30:00 PDT,0.5,10,0
05/25/2016 00:45:00 PDT,0.45,9,0
05/25/2016 01:00:00 PDT,0.24,5,0
05/25/2016 01:15:00 PDT,0.05,1,0
05/25/2016 01:30:00 PDT,0.1,2,0
05/25/2016 01:45:00 PDT,0.16,2,0
05/25/2016 02:00:00 PDT,0.15,3,0
05/25/2016 02:15:00 PDT,0.21,5,0
05/25/2016 02:30:00 PDT,0.03,2,0
05/25/2016 02:45:00 PDT,0.31,9,0
05/25/2016 03:00:00 PDT,0.21,5,0
05/25/2016 03:15:00 PDT,0.37,8,0
05/25/2016 03:30:00 PDT,0.17,5,0
05/25/2016 03:45:00 PDT,0.51,10,0
05/25/2016 04:00:00 PDT,0.51,11,0
05/25/2016 04:15:00 PDT,0.55,15,0
05/25/2016 04:30:00 PDT,1.66,36,0
05/25/2016 04:45:00 PDT,1.44,37,0
05/25/2016 05:00:00 PDT,1.77,41,0
05/25/2016 05:15:00 PDT,2.42,51,0
05/25/2016 05:30:00 PDT,4.2,91,0
05/25/2016 05:45:00 PDT,4.64,99,0
05/25/2016 06:00:00 PDT,6.76,115,0
05/25/2016 06:15:00 PDT,6.35,114,0
05/25/2016 06:30:00 PDT,7.02,118,0
05/25/2016 06:45:00 PDT,7.9,126,0
05/25/2016 07:00:00 PDT,6.97,126,0
05/25/2016 07:15:00 PDT,6.72,115,0
05/25/2016 07:30:00 PDT,7.54,117,0
05/25/2016 07:45:00 PDT,7.6,119,0
05/25/2016 08:00:00 PDT,8.88,133,0
05/25/2016 08:15:00 PDT,9.97,139,0
05/25/2016 08:30:00 PDT,9.22,121,0
05/25/2016 08:45:00 PDT,9.06,139,0
05/25/2016 09:00:00 PDT,7.98,117,0
05/25/2016 09:15:00 PDT,9.17,134,0
05/25/2016 09:30:00 PDT,7.73,117,0
05/25/2016 09:45:00 PDT,6.1,92,0
05/25/2016 10:00:00 PDT,6.6,98,0
05/25/2016 10:15:00 PDT,4.87,70,0
05/25/2016 10:30:00 PDT,5.81,86,0
05/25/2016 10:45:00 PDT,5.13,64,0
05/25/2016 11:00:00 PDT,5.63,94,0
05/25/2016 11:15:00 PDT,6.3,96,0
05/25/2016 11:30:00 PDT,5.96,88,0
05/25/2016 11:45:00 PDT,7.02,98,0
05/25/2016 12:00:00 PDT,6.67,96,0
05/25/2016 12:15:00 PDT,8.2,101,0
05/25/2016 12:30:00 PDT,4.74,66,0
05/25/2016 12:45:00 PDT,6.51,94,0
05/25/2016 13:00:00 PDT,4.78,75,0
05/25/2016 13:15:00 PDT,5.49,71,0
05/25/2016 13:30:00 PDT,6.26,75,0
05/25/2016 13:45:00 PDT,4.91,79,0
05/25/2016 14:00:00 PDT,4.6,75,0
05/25/2016 14:15:00 PDT,7.59,111,0
05/25/2016 14:30:00 PDT,5.28,81,0
05/25/2016 14:45:00 PDT,4.53,81,0
05/25/2016 15:00:00 PDT,6.76,117,0
05/25/2016 15:15:00 PDT,5.57,99,0
05/25/2016 15:30:00 PDT,7.74,139,0
05/25/2016 15:45:00 PDT,5.88,99,0
05/25/2016 16:00:00 PDT,6.23,117,0
05/25/2016 16:15:00 PDT,6.17,108,0
05/25/2016 16:30:00 PDT,6.43,114,0
05/25/2016 16:45:00 PDT,6.5,122,0
05/25/2016 17:00:00 PDT,7.48,111,0
05/25/2016 17:15:00 PDT,6.63,112,0
05/25/2016 17:30:00 PDT,7.05,119,0
05/25/2016 17:45:00 PDT,6.9,112,0
05/25/2016 18:00:00 PDT,7.02,120,0
05/25/2016 18:15:00 PDT,5.89,99,0
05/25/2016 18:30:00 PDT,7.72,112,0
05/25/2016 18:45:00 PDT,4.76,86,0
05/25/2016 19:00:00 PDT,4.36,75,0
05/25/2016 19:15:00 PDT,5.13,85,0
05/25/2016 19:30:00 PDT,5.22,77,0
05/25/2016 19:45:00 PDT,3.78,73,0
05/25/2016 20:00:00 PDT,2.61,52,0
05/25/2016 20:15:00 PDT,2.85,56,0
05/25/2016 20:30:00 PDT,2.33,46,0
05/25/2016 20:45:00 PDT,3.19,58,0
05/25/2016 21:00:00 PDT,4.05,69,0
05/25/2016 21:15:00 PDT,2.4,46,0
05/25/2016 21:30:00 PDT,2.58,46,0
05/25/2016 21:45:00 PDT,3.21,59,0
05/25/2016 22:00:00 PDT,3.1,57,0
05/25/2016 22:15:00 PDT,3.46,74,0
05/25/2016 22:30:00 PDT,2.11,43,0
05/25/2016 22:45:00 PDT,1.78,38,0
05/25/2016 23:00:00 PDT,1.55,31,0
05/25/2016 23:15:00 PDT,1.32,25,0
05/25/2016 23:30:00 PDT,0.76,14,0
05/25/2016 23:45:00 PDT,0.66,14,0
05/26/2016 00:00:00 PDT,0.83,15,0
05/26/2016 00:15:00 PDT,0.74,15,0
05/26/2016 00:30:00 PDT,0.31,6,0
05/26/2016 00:45:00 PDT,0.15,3,0
05/26/2016 01:00:00 PDT,0.34,8,0
05/26/2016 01:15:00 PDT,0.07,2,0
05/26/2016 01:30:00 PDT,0.65,13,0
05/26/2016 01:45:00 PDT,0.72,5,0
05/26/2016 02:00:00 PDT,0.2,4,0
05/26/2016 02:15:00 PDT,0.18,5,0
05/26/2016 02:30:00 PDT,0.31,4,0
05/26/2016 02:45:00 PDT,0.23,5,0
05/26/2016 03:00:00 PDT,0.23,5,0
05/26/2016 03:15:00 PDT,0.22,6,0
05/26/2016 03:30:00 PDT,0.28,6,0
05/26/2016 03:45:00 PDT,0.69,14,0
05/26/2016 04:00:00 PDT,0.57,14,0
05/26/2016 04:15:00 PDT,0.65,15,0
05/26/2016 04:30:00 PDT,1.34,37,0
05/26/2016 04:45:00 PDT,1.89,40,0
05/26/2016 05:00:00 PDT,1.96,44,0
05/26/2016 05:15:00 PDT,2.61,60,0
05/26/2016 05:30:00 PDT,4.44,97,0
05/26/2016 05:45:00 PDT,5.15,102,0
05/26/2016 06:00:00 PDT,5.16,96,0
05/26/2016 06:15:00 PDT,5.5,113,0
05/26/2016 06:30:00 PDT,6.93,117,0
05/26/2016 06:45:00 PDT,8.94,131,0
05/26/2016 07:00:00 PDT,7.29,132,0
05/26/2016 07:15:00 PDT,6.94,118,0
05/26/2016 07:30:00 PDT,6.71,107,0
05/26/2016 07:45:00 PDT,7.68,123,0
05/26/2016 08:00:00 PDT,8.85,130,0
05/26/2016 08:15:00 PDT,9.11,132,0
05/26/2016 08:30:00 PDT,8.89,124,0
05/26/2016 08:45:00 PDT,9.13,131,0
05/26/2016 09:00:00 PDT,7.68,112,0
05/26/2016 09:15:00 PDT,7.31,102,0
05/26/2016 09:30:00 PDT,7.15,109,0
05/26/2016 09:45:00 PDT,8.57,115,0
05/26/2016 10:00:00 PDT,6.97,98,0
05/26/2016 10:15:00 PDT,6.21,101,0
05/26/2016 10:30:00 PDT,5.96,95,0
05/26/2016 10:45:00 PDT,6.19,97,0
05/26/2016 11:00:00 PDT,3.62,53,0
05/26/2016 11:15:00 PDT,6.06,87,0
05/26/2016 11:30:00 PDT,5.25,78,0
05/26/2016 11:45:00 PDT,5.37,90,0
05/26/2016 12:00:00 PDT,7.38,108,0
05/26/2016 12:15:00 PDT,6.58,93,0
05/26/2016 12:30:00 PDT,5.7,70,0
05/26/2016 12:45:00 PDT,4.5,68,0
05/26/2016 13:00:00 PDT,5.29,69,0
05/26/2016 13:15:00 PDT,6.63,112,0
05/26/2016 13:30:00 PDT,6.15,94,0
05/26/2016 13:45:00 PDT,5.19,89,0
05/26/2016 14:00:00 PDT,6.99,106,0
05/26/2016 14:15:00 PDT,5.32,98,0
05/26/2016 14:30:00 PDT,4.8,85,0
05/26/2016 14:45:00 PDT,6.04,102,0
05/26/2016 15:00:00 PDT,5.75,99,0
05/26/2016 15:15:00 PDT,5.98,105,0
05/26/2016 15:30:00 PDT,6.63,114,0
05/26/2016 15:45:00 PDT,5.52,105,0
05/26/2016 16:00:00 PDT,6.36,113,0
05/26/2016 16:15:00 PDT,5.2,97,0
05/26/2016 16:30:00 PDT,6.11,105,0
05/26/2016 16:45:00 PDT,5.86,104,0
05/26/2016 17:00:00 PDT,6.95,123,0
05/26/2016 17:15:00 PDT,6.74,106,0
05/26/2016 17:30:00 PDT,6.6,112,0
05/26/2016 17:45:00 PDT,5.9,106,0
05/26/2016 18:00:00 PDT,6.19,103,0
05/26/2016 18:15:00 PDT,7.09,121,0
05/26/2016 18:30:00 PDT,7.75,125,0
05/26/2016 18:45:00 PDT,7.44,124,0
05/26/2016 19:00:00 PDT,4.18,74,0
05/26/2016 19:15:00 PDT,6.73,115,0
05/26/2016 19:30:00 PDT,7.74,86,0
05/26/2016 19:45:00 PDT,3.85,63,0
05/26/2016 20:00:00 PDT,3.63,69,0
05/26/2016 20:15:00 PDT,4.13,60,0
05/26/2016 20:30:00 PDT,5.55,91,0
05/26/2016 20:45:00 PDT,2.65,50,0
05/26/2016 21:00:00 PDT,3.52,66,0
05/26/2016 21:15:00 PDT,3.42,60,0
05/26/2016 21:30:00 PDT,4.24,32,0
05/26/2016 21:45:00 PDT,2.8,51,0
05/26/2016 22:00:00 PDT,2.13,45,0
05/26/2016 22:15:00 PDT,2.39,49,0
05/26/2016 22:30:00 PDT,1.96,41,0
05/26/2016 22:45:00 PDT,1.78,37,0
05/26/2016 23:00:00 PDT,1.43,29,0
05/26/2016 23:15:00 PDT,1.87,38,0
05/26/2016 23:30:00 PDT,0.75,16,0
05/26/2016 23:45:00 PDT,0.93,19,0
05/27/2016 00:00:00 PDT,0.71,16,0
05/27/2016 00:15:00 PDT,0.34,7,0
05/27/2016 00:30:00 PDT,0.54,11,0
05/27/2016 00:45:00 PDT,0.71,15,0
05/27/2016 01:00:00 PDT,0.39,9,0
05/27/2016 01:15:00 PDT,0.35,7,0
05/27/2016 01:30:00 PDT,0.07,2,0
05/27/2016 01:45:00 PDT,0.16,4,0
05/27/2016 02:00:00 PDT,0.08,2,0
05/27/2016 02:15:00 PDT,0.39,6,0
05/27/2016 02:30:00 PDT,0.04,1,0
05/27/2016 02:45:00 PDT,0.28,5,0
05/27/2016 03:00:00 PDT,0.38,7,0
05/27/2016 03:15:00 PDT,0.3,8,0
05/27/2016 03:30:00 PDT,0.34,7,0
05/27/2016 03:45:00 PDT,0.42,10,0
05/27/2016 04:00:00 PDT,0.58,15,0
05/27/2016 04:15:00 PDT,0.73,17,0
05/27/2016 04:30:00 PDT,1.11,30,0
05/27/2016 04:45:00 PDT,1.57,40,0
05/27/2016 05:00:00 PDT,1.29,31,0
05/27/2016 05:15:00 PDT,2.28,55,0
05/27/2016 05:30:00 PDT,3.57,79,0
05/27/2016 05:45:00 PDT,5.94,115,0
05/27/2016 06:00:00 PDT,4.47,90,0
05/27/2016 06:15:00 PDT,6.67,128,0
05/27/2016 06:30:00 PDT,7.41,117,0
05/27/2016 06:45:00 PDT,7.69,126,0
05/27/2016 07:00:00 PDT,7.83,112,0
05/27/2016 07:15:00 PDT,7.02,132,0
05/27/2016 07:30:00 PDT,5.9,106,0
05/27/2016 07:45:00 PDT,8.27,128,0
05/27/2016 08:00:00 PDT,8.62,127,0
05/27/2016 08:15:00 PDT,8.63,128,0
05/27/2016 08:30:00 PDT,9.65,120,0
05/27/2016 08:45:00 PDT,7.54,115,0
05/27/2016 09:00:00 PDT,8.39,127,0
05/27/2016 09:15:00 PDT,6.88,115,0
05/27/2016 09:30:00 PDT,7.16,106,0
05/27/2016 09:45:00 PDT,7.71,123,0
05/27/2016 10:00:00 PDT,6.44,99,0
05/27/2016 10:15:00 PDT,8.45,119,0
05/27/2016 10:30:00 PDT,6.78,111,0
05/27/2016 10:45:00 PDT,7.42,118,0
05/27/2016 11:00:00 PDT,7.06,105,0
05/27/2016 11:15:00 PDT,6.55,99,0
05/27/2016 11:30:00 PDT,7.31,112,0
05/27/2016 11:45:00 PDT,6.08,99,0
05/27/2016 12:00:00 PDT,5.99,91,0
05/27/2016 12:15:00 PDT,5.92,98,0
05/27/2016 12:30:00 PDT,5.19,79,0
05/27/2016 12:45:00 PDT,5.87,82,0
05/27/2016 13:00:00 PDT,6.14,90,0
05/27/2016 13:15:00 PDT,4.39,81,0
05/27/2016 13:30:00 PDT,6.42,106,0
05/27/2016 13:45:00 PDT,7.03,103,0
05/27/2016 14:00:00 PDT,5.71,91,0
05/27/2016 14:15:00 PDT,6.55,102,0
05/27/2016 14:30:00 PDT,6.32,97,0
05/27/2016 14:45:00 PDT,7.09,120,0
05/27/2016 15:00:00 PDT,4.7,79,0
05/27/2016 15:15:00 PDT,5.86,105,0
05/27/2016 15:30:00 PDT,6.11,110,0
05/27/2016 15:45:00 PDT,7.57,105,0
05/27/2016 16:00:00 PDT,5.09,84,0
05/27/2016 16:15:00 PDT,5.4,96,0
05/27/2016 16:30:00 PDT,5,86,0
05/27/2016 16:45:00 PDT,6.37,113,0
05/27/2016 17:00:00 PDT,5.41,95,0
